时间戳,本机经度,本机纬度,本机高度,本机航向角,本机俯仰角,本机滚转角,本机速度X轴,本机速度Y轴,本机速度Z轴,体轴滚转角速度,体轴俯仰角速度,体轴偏航角速度,本机马赫数,本机剩余弹量,本机耗油率,左升降舵位置,右升降舵位置,左副翼位置,右副翼位置,方向舵位置
986.000000,2.736588,0.001117,9143.983481,-89.426672,4.671874,0.147955,-10.931157,-1.629224,-272.633742,0.000000,0.000000,0.000000,0.885351,6,0,0,0,0,0,0
986.586815,2.735148,0.001131,9143.983501,-89.423791,4.671875,0.145025,-10.935387,-1.597120,-272.633762,0.000000,0.000000,0.000000,0.885351,6,0,0,0,0,0,0
986.666607,2.734953,0.001133,9143.983503,-89.423407,4.671637,0.144606,-11.000403,-1.601900,-272.631119,0.000000,0.000000,0.000000,0.885351,6,0,0,0,0,0,0
987.000000,2.734134,0.001141,9143.983514,-89.421823,4.671502,0.142828,-11.039727,-1.587593,-272.629613,0.000000,0.000000,0.000000,0.885351,6,0,0,0,0,0,0
988.000000,2.731681,0.001166,9143.983549,-89.417099,4.671407,0.137869,-11.073052,-1.536374,-272.628555,0.000000,0.000000,0.000000,0.885351,6,0,0,0,0,0,0
988.504320,2.730443,0.001178,9143.983567,-89.414791,4.671408,0.135533,-11.076215,-1.510449,-272.628571,0.000000,0.000000,0.000000,0.885351,6,0,0,0,0,0,0
988.586815,2.730241,0.001180,9143.983570,-89.414420,4.671170,0.135127,-11.141291,-1.514725,-272.625895,0.000000,0.000000,0.000000,0.885351,6,0,0,0,0,0,0
989.000000,2.729227,0.001190,9143.983584,-89.412586,4.671054,0.133063,-11.175601,-1.495898,-272.624595,0.000000,0.000000,0.000000,0.885351,6,0,0,0,0,0,0
990.000000,2.726773,0.001215,9143.983621,-89.408130,4.670939,0.129009,-11.212650,-1.454610,-272.623297,0.000000,0.000000,0.000000,0.885351,6,0,0,0,0,0,0
990.586815,2.725333,0.001230,9143.983643,-89.405612,4.670941,0.126547,-11.215680,-1.426935,-272.623319,0.000000,0.000000,0.000000,0.885351,6,0,0,0,0,0,0
991.000000,2.724319,0.001240,9143.983658,-89.403860,4.670702,0.124843,-11.282698,-1.415925,-272.620611,0.000000,0.000000,0.000000,0.885351,6,0,0,0,0,0,0
991.666607,2.722684,0.001257,9143.983682,-89.401072,4.670568,0.122234,-11.322860,-1.390978,-272.619074,0.000000,0.000000,0.000000,0.885351,6,0,0,0,0,0,0
991.837670,2.722264,0.001261,9143.983689,-89.400374,4.670472,0.121504,-11.349693,-1.385854,-272.617984,0.000000,0.000000,0.000000,0.885351,6,0,0,0,0,0,0
992.000000,2.721866,0.001265,9143.983695,-89.399722,4.670315,0.120818,-11.393185,-1.383244,-272.616183,0.000000,0.000000,0.000000,0.885351,6,0,0,0,0,0,0
992.586815,2.720426,0.001280,9143.983718,-89.397368,4.670277,0.118447,-11.406582,-1.357431,-272.615753,0.000000,0.000000,0.000000,0.885351,6,0,0,0,0,0,0
993.000000,2.719412,0.001291,9143.983734,-89.395711,4.670240,0.117054,-11.418695,-1.342745,-272.615318,0.000000,0.000000,0.000000,0.885351,6,0,0,0,0,0,0
994.000000,2.716958,0.001316,9143.983773,-89.391769,4.670005,0.113847,-11.486514,-1.313386,-272.612612,0.000000,0.000000,0.000000,0.885351,6,0,0,0,0,0,0
994.138994,2.716617,0.001320,9143.983779,-89.391236,4.670007,0.113415,-11.486505,-1.308357,-272.612637,0.000000,0.000000,0.000000,0.885351,6,0,0,0,0,0,0
994.586815,2.715518,0.001331,9143.983797,-89.389533,4.669768,0.111944,-11.553198,-1.298745,-272.609864,0.000000,0.000000,0.000000,0.885351,6,0,0,0,0,0,0
995.000000,2.714505,0.001342,9143.983813,-89.387972,4.669740,0.110641,-11.562418,-1.284523,-272.609541,0.000000,0.000000,0.000000,0.885351,6,0,0,0,0,0,0
996.000000,2.712051,0.001368,9143.983853,-89.384264,4.669538,0.107397,-11.621388,-1.252926,-272.607180,0.000000,0.000000,0.000000,0.885351,6,0,0,0,0,0,0
996.586815,2.710611,0.001383,9143.983878,-89.382146,4.669540,0.105599,-11.623073,-1.231965,-272.607204,0.000000,0.000000,0.000000,0.885351,6,0,0,0,0,0,0
996.666607,2.710415,0.001385,9143.983881,-89.381861,4.669301,0.105357,-11.688088,-1.236000,-272.604406,0.000000,0.000000,0.000000,0.885351,6,0,0,0,0,0,0
997.000000,2.709597,0.001394,9143.983894,-89.380689,4.669166,0.104288,-11.726014,-1.227331,-272.602816,0.000000,0.000000,0.000000,0.885351,6,0,0,0,0,0,0
998.000000,2.707143,0.001420,9143.983935,-89.377135,4.669071,0.101915,-11.754680,-1.202144,-272.601693,0.000000,0.000000,0.000000,0.885351,6,0,0,0,0,0,0
998.504310,2.705906,0.001434,9143.983957,-89.375392,4.669072,0.100695,-11.755703,-1.187752,-272.601712,0.000000,0.000000,0.000000,0.885351,6,0,0,0,0,0,0
998.586815,2.705703,0.001436,9143.983960,-89.375112,4.668834,0.100458,-11.820749,-1.191494,-272.598883,0.000000,0.000000,0.000000,0.885351,6,0,0,0,0,0,0
999.000000,2.704690,0.001447,9143.983977,-89.373719,4.668718,0.099286,-11.853404,-1.180761,-272.597512,0.000000,0.000000,0.000000,0.885351,6,0,0,0,0,0,0
1000.000000,2.702236,0.001473,9143.984019,-89.370393,4.668603,0.096358,-11.888064,-1.149071,-272.596138,0.000000,0.000000,0.000000,0.885351,6,0,0,0,0,0,0
1000.586815,2.700796,0.001489,9143.984044,-89.368490,4.668605,0.094771,-11.889307,-1.130148,-272.596163,0.000000,0.000000,0.000000,0.885351,6,0,0,0,0,0,0
1001.000000,2.699782,0.001500,9143.984061,-89.367160,4.668366,0.093738,-11.955295,-1.123964,-272.593302,0.000000,0.000000,0.000000,0.885351,6,0,0,0,0,0,0
1001.666607,2.698146,0.001518,9143.984088,-89.365022,4.668232,0.092359,-11.993440,-1.110861,-272.591680,0.000000,0.000000,0.000000,0.885351,6,0,0,0,0,0,0
1001.837650,2.697727,0.001522,9143.984096,-89.364480,4.668136,0.092021,-12.019758,-1.109201,-272.590527,0.000000,0.000000,0.000000,0.885351,6,0,0,0,0,0,0
1002.000000,2.697328,0.001527,9143.984103,-89.363973,4.667979,0.091661,-12.062813,-1.108793,-272.588627,0.000000,0.000000,0.000000,0.885351,6,0,0,0,0,0,0
1002.586815,2.695889,0.001543,9143.984128,-89.362149,4.667941,0.090354,-12.074406,-1.093955,-272.588174,0.000000,0.000000,0.000000,0.885351,6,0,0,0,0,0,0
1003.000000,2.694875,0.001554,9143.984146,-89.360867,4.667904,0.089553,-12.085562,-1.085205,-272.587714,0.000000,0.000000,0.000000,0.885351,6,0,0,0,0,0,0
1004.000000,2.692421,0.001581,9143.984188,-89.357787,4.667669,0.087902,-12.151093,-1.070864,-272.584858,0.000000,0.000000,0.000000,0.885351,6,0,0,0,0,0,0
1004.138994,2.692080,0.001585,9143.984194,-89.357368,4.667671,0.087663,-12.150773,-1.067905,-272.584883,0.000000,0.000000,0.000000,0.885351,6,0,0,0,0,0,0
1004.586815,2.690981,0.001597,9143.984213,-89.356029,4.667432,0.086817,-12.216567,-1.063275,-272.581961,0.000000,0.000000,0.000000,0.885351,6,0,0,0,0,0,0
1005.000000,2.689967,0.001608,9143.984231,-89.354801,4.667404,0.086036,-12.224954,-1.054385,-272.581619,0.000000,0.000000,0.000000,0.885351,6,0,0,0,0,0,0
1006.000000,2.687514,0.001636,9143.984274,-89.351896,4.667202,0.083820,-12.282262,-1.031923,-272.579129,0.000000,0.000000,0.000000,0.885351,6,0,0,0,0,0,0
1006.586815,2.686074,0.001652,9143.984300,-89.350226,4.667204,0.082627,-12.282918,-1.017214,-272.579154,0.000000,0.000000,0.000000,0.885351,6,0,0,0,0,0,0
1006.666607,2.685878,0.001654,9143.984303,-89.350001,4.666965,0.082471,-12.347938,-1.020659,-272.576204,0.000000,0.000000,0.000000,0.885351,6,0,0,0,0,0,0
1007.000000,2.685060,0.001663,9143.984318,-89.349073,4.666830,0.081761,-12.385313,-1.014896,-272.574530,0.000000,0.000000,0.000000,0.885351,6,0,0,0,0,0,0
1008.000000,2.682606,0.001691,9143.984361,-89.346382,4.666735,0.078827,-12.414081,-0.980593,-272.573346,0.000000,0.000000,0.000000,0.885351,6,0,0,0,0,0,0
1008.504300,2.681369,0.001705,9143.984383,-89.345047,4.666737,0.077664,-12.414752,-0.966124,-272.573367,0.000000,0.000000,0.000000,0.885351,6,0,0,0,0,0,0
1008.586815,2.681166,0.001707,9143.984387,-89.344830,4.666498,0.077485,-12.479809,-0.968942,-272.570386,0.000000,0.000000,0.000000,0.885351,6,0,0,0,0,0,0
1009.000000,2.680152,0.001719,9143.984405,-89.343761,4.666383,0.076518,-12.512054,-0.959273,-272.568942,0.000000,0.000000,0.000000,0.885351,6,0,0,0,0,0,0
1010.000000,2.677699,0.001746,9143.984449,-89.341125,4.666267,0.075050,-12.544776,-0.943251,-272.567494,0.000000,0.000000,0.000000,0.885351,6,0,0,0,0,0,0
1010.586815,2.676259,0.001763,9143.984475,-89.339623,4.666269,0.074115,-12.545090,-0.931486,-272.567520,0.000000,0.000000,0.000000,0.885351,6,0,0,0,0,0,0
1011.000000,2.675245,0.001774,9143.984493,-89.338584,4.666031,0.073321,-12.610744,-0.926290,-272.564508,0.000000,0.000000,0.000000,0.885351,6,0,0,0,0,0,0
1011.666607,2.673609,0.001793,9143.984522,-89.336858,4.665800,0.072966,-12.673720,-0.926394,-272.561586,0.000000,0.000000,0.000000,0.885351,6,0,0,0,0,0,0
1011.837640,2.673190,0.001798,9143.984530,-89.336421,4.665802,0.072843,-12.673258,-0.924795,-272.561613,0.000000,0.000000,0.000000,0.885351,6,0,0,0,0,0,0
1012.000000,2.672791,0.001803,9143.984537,-89.336009,4.665643,0.072698,-12.716682,-0.926111,-272.559586,0.000000,0.000000,0.000000,0.885351,6,0,0,0,0,0,0
1012.586815,2.671351,0.001819,9143.984563,-89.334517,4.665606,0.072236,-12.727250,-0.920967,-272.559110,0.000000,0.000000,0.000000,0.885351,6,0,0,0,0,0,0
1013.000000,2.670338,0.001831,9143.984581,-89.333471,4.665568,0.071909,-12.737860,-0.917550,-272.558626,0.000000,0.000000,0.000000,0.885351,6,0,0,0,0,0,0
1014.000000,2.667884,0.001859,9143.984625,-89.330956,4.665333,0.071127,-12.802404,-0.912135,-272.555620,0.000000,0.000000,0.000000,0.885351,6,0,0,0,0,0,0
1014.138994,2.667543,0.001863,9143.984631,-89.330612,4.665335,0.071000,-12.801942,-0.910473,-272.555647,0.000000,0.000000,0.000000,0.885351,6,0,0,0,0,0,0
1014.586815,2.666444,0.001876,9143.984651,-89.329510,4.665096,0.070538,-12.867304,-0.909140,-272.552574,0.000000,0.000000,0.000000,0.885351,6,0,0,0,0,0,0
1015.000000,2.665430,0.001888,9143.984669,-89.328500,4.665068,0.070079,-12.875291,-0.903772,-272.552214,0.000000,0.000000,0.000000,0.885351,6,0,0,0,0,0,0
1016.000000,2.662976,0.001916,9143.984713,-89.326051,4.664866,0.069266,-12.931090,-0.897124,-272.549594,0.000000,0.000000,0.000000,0.885351,6,0,0,0,0,0,0
1016.586815,2.661537,0.001933,9143.984739,-89.324643,4.664868,0.068653,-12.931063,-0.889158,-272.549622,0.000000,0.000000,0.000000,0.885351,6,0,0,0,0,0,0
1016.666607,2.661341,0.001935,9143.984743,-89.324454,4.664629,0.068557,-12.996071,-0.892365,-272.546519,0.000000,0.000000,0.000000,0.885351,6,0,0,0,0,0,0
1017.000000,2.660523,0.001945,9143.984757,-89.323670,4.664494,0.068133,-13.033110,-0.889364,-272.544760,0.000000,0.000000,0.000000,0.885351,6,0,0,0,0,0,0
1018.000000,2.658069,0.001974,9143.984802,-89.321277,4.664399,0.067537,-13.059546,-0.883343,-272.543514,0.000000,0.000000,0.000000,0.885351,6,0,0,0,0,0,0
1018.504330,2.656832,0.001988,9143.984824,-89.320086,4.664401,0.067149,-13.059405,-0.878244,-272.543537,0.000000,0.000000,0.000000,0.885351,6,0,0,0,0,0,0
1018.586815,2.656629,0.001991,9143.984828,-89.319892,4.664162,0.067097,-13.124378,-0.881931,-272.540404,0.000000,0.000000,0.000000,0.885351,6,0,0,0,0,0,0
1019.000000,2.655615,0.002003,9143.984846,-89.318929,4.664047,0.066723,-13.156014,-0.879116,-272.538888,0.000000,0.000000,0.000000,0.885351,6,0,0,0,0,0,0
1020.000000,2.653162,0.002031,9143.984891,-89.316580,4.663932,0.066212,-13.187837,-0.874465,-272.537365,0.000000,0.000000,0.000000,0.885351,6,0,0,0,0,0,0
1020.586815,2.651722,0.002049,9143.984917,-89.315217,4.663934,0.065829,-13.187571,-0.869382,-272.537394,0.000000,0.000000,0.000000,0.885351,6,0,0,0,0,0,0
1021.000000,2.650708,0.002061,9143.984935,-89.314262,4.663695,0.065555,-13.252748,-0.870026,-272.534230,0.000000,0.000000,0.000000,0.885351,6,0,0,0,0,0,0
1021.666607,2.649072,0.002080,9143.984963,-89.312744,4.663560,0.064933,-13.289940,-0.864172,-272.532437,0.000000,0.000000,0.000000,0.885351,6,0,0,0,0,0,0
1021.837670,2.648653,0.002085,9143.984971,-89.312358,4.663465,0.064764,-13.316083,-0.863607,-272.531163,0.000000,0.000000,0.000000,0.885351,6,0,0,0,0,0,0
1022.000000,2.648254,0.002090,9143.984978,-89.311995,4.663308,0.064589,-13.358939,-0.864041,-272.529064,0.000000,0.000000,0.000000,0.885351,6,0,0,0,0,0,0
1022.586815,2.646814,0.002107,9143.985004,-89.310686,4.663270,0.063977,-13.369624,-0.856519,-272.528564,0.000000,0.000000,0.000000,0.885351,6,0,0,0,0,0,0
1023.000000,2.645801,0.002119,9143.985022,-89.309766,4.663232,0.063585,-13.380264,-0.851931,-272.528056,0.000000,0.000000,0.000000,0.885351,6,0,0,0,0,0,0
1024.000000,2.643347,0.002148,9143.985066,-89.307627,4.662998,0.061881,-13.445531,-0.833082,-272.524902,0.000000,0.000000,0.000000,0.885351,6,0,0,0,0,0,0
1024.138994,2.643006,0.002153,9143.985072,-89.307335,4.663000,0.061676,-13.445119,-0.830290,-272.524931,0.000000,0.000000,0.000000,0.885351,6,0,0,0,0,0,0
1024.586815,2.641907,0.002166,9143.985092,-89.306397,4.662761,0.061022,-13.510620,-0.825469,-272.521706,0.000000,0.000000,0.000000,0.885351,6,0,0,0,0,0,0
1025.000000,2.640893,0.002178,9143.985110,-89.305535,4.662733,0.060461,-13.518655,-0.818345,-272.521329,0.000000,0.000000,0.000000,0.885351,6,0,0,0,0,0,0
1026.000000,2.638439,0.002208,9143.985154,-89.303472,4.662531,0.059142,-13.574803,-0.803783,-272.518581,0.000000,0.000000,0.000000,0.885351,6,0,0,0,0,0,0
1026.586815,2.637000,0.002225,9143.985180,-89.302286,4.662533,0.058402,-13.574819,-0.793701,-272.518610,0.000000,0.000000,0.000000,0.885351,6,0,0,0,0,0,0
1026.666607,2.636804,0.002227,9143.985184,-89.302127,4.662294,0.058301,-13.639837,-0.796125,-272.515356,0.000000,0.000000,0.000000,0.885351,6,0,0,0,0,0,0
1027.000000,2.635986,0.002237,9143.985198,-89.301466,4.662159,0.057859,-13.676861,-0.792216,-272.513512,0.000000,0.000000,0.000000,0.885351,6,0,0,0,0,0,0
1028.000000,2.633532,0.002267,9143.985242,-89.299525,4.662064,0.056225,-13.704033,-0.771318,-272.512207,0.000000,0.000000,0.000000,0.885351,6,0,0,0,0,0,0
1028.504330,2.632295,0.002282,9143.985265,-89.298562,4.662066,0.055543,-13.704083,-0.761953,-272.512230,0.000000,0.000000,0.000000,0.885351,6,0,0,0,0,0,0
1028.586815,2.632092,0.002284,9143.985269,-89.298406,4.661827,0.055435,-13.769110,-0.764067,-272.508947,0.000000,0.000000,0.000000,0.885351,6,0,0,0,0,0,0
1029.000000,2.631078,0.002297,9143.985287,-89.297631,4.661712,0.054857,-13.800869,-0.757838,-272.507357,0.000000,0.000000,0.000000,0.885351,6,0,0,0,0,0,0
1030.000000,2.628625,0.002327,9143.985331,-89.295794,4.661597,0.053248,-13.833437,-0.737301,-272.505762,0.000000,0.000000,0.000000,0.885351,6,0,0,0,0,0,0
1030.586815,2.627185,0.002344,9143.985357,-89.294737,4.661599,0.052442,-13.833440,-0.726125,-272.505792,0.000000,0.000000,0.000000,0.885351,6,0,0,0,0,0,0
1031.000000,2.626171,0.002357,9143.985376,-89.293996,4.661360,0.051935,-13.898767,-0.722487,-272.502477,0.000000,0.000000,0.000000,0.885351,6,0,0,0,0,0,0
1031.666607,2.624535,0.002377,9143.985404,-89.292812,4.661226,0.051170,-13.935987,-0.713732,-272.500599,0.000000,0.000000,0.000000,0.885351,6,0,0,0,0,0,0
1031.837660,2.624116,0.002382,9143.985412,-89.292513,4.661130,0.050967,-13.962139,-0.712227,-272.499265,0.000000,0.000000,0.000000,0.885351,6,0,0,0,0,0,0
1032.000000,2.623717,0.002387,9143.985419,-89.292231,4.660973,0.050774,-14.004999,-0.711706,-272.497067,0.000000,0.000000,0.000000,0.885351,6,0,0,0,0,0,0
1032.586815,2.622277,0.002405,9143.985445,-89.291216,4.660936,0.050109,-14.015633,-0.702894,-272.496543,0.000000,0.000000,0.000000,0.885351,6,0,0,0,0,0,0
1033.000000,2.621264,0.002417,9143.985464,-89.290501,4.660898,0.049722,-14.026215,-0.697983,-272.496011,0.000000,0.000000,0.000000,0.885351,6,0,0,0,0,0,0
1034.000000,2.618810,0.002447,9143.985508,-89.288781,4.660663,0.048930,-14.090633,-0.689999,-272.492707,0.000000,0.000000,0.000000,0.885351,6,0,0,0,0,0,0
1034.138994,2.618469,0.002451,9143.985514,-89.288546,4.660665,0.048820,-14.090130,-0.688421,-272.492737,0.000000,0.000000,0.000000,0.885351,6,0,0,0,0,0,0
1034.586815,2.617370,0.002465,9143.985534,-89.287793,4.660426,0.048439,-14.155366,-0.686208,-272.489362,0.000000,0.000000,0.000000,0.885351,6,0,0,0,0,0,0
1035.000000,2.616356,0.002478,9143.985552,-89.287101,4.660399,0.048095,-14.163179,-0.681698,-272.488967,0.000000,0.000000,0.000000,0.885351,6,0,0,0,0,0,0
1036.000000,2.613903,0.002508,9143.985597,-89.285450,4.660196,0.047189,-14.218890,-0.671473,-272.486091,0.000000,0.000000,0.000000,0.885351,6,0,0,0,0,0,0
1036.586815,2.612463,0.002526,9143.985623,-89.284497,4.660198,0.046686,-14.218647,-0.664294,-272.486121,0.000000,0.000000,0.000000,0.885351,6,0,0,0,0,0,0
1036.666607,2.612267,0.002528,9143.985626,-89.284369,4.659960,0.046619,-14.283650,-0.666369,-272.482716,0.000000,0.000000,0.000000,0.885351,6,0,0,0,0,0,0
1037.000000,2.611449,0.002538,9143.985641,-89.283836,4.659825,0.046317,-14.320527,-0.663754,-272.480787,0.000000,0.000000,0.000000,0.885351,6,0,0,0,0,0,0
1038.000000,2.608995,0.002569,9143.985686,-89.282211,4.659730,0.045890,-14.346729,-0.658831,-272.479420,0.000000,0.000000,0.000000,0.885351,6,0,0,0,0,0,0
1038.504310,2.607758,0.002584,9143.985709,-89.281402,4.659731,0.045625,-14.346421,-0.655005,-272.479446,0.000000,0.000000,0.000000,0.885351,6,0,0,0,0,0,0
1038.586815,2.607555,0.002587,9143.985712,-89.281270,4.659493,0.045587,-14.411404,-0.657422,-272.476011,0.000000,0.000000,0.000000,0.885351,6,0,0,0,0,0,0
1039.000000,2.606542,0.002600,9143.985730,-89.280615,4.659378,0.045342,-14.442879,-0.655315,-272.474349,0.000000,0.000000,0.000000,0.885351,6,0,0,0,0,0,0
1040.000000,2.604088,0.002630,9143.985775,-89.279009,4.659262,0.045120,-14.474413,-0.653530,-272.472680,0.000000,0.000000,0.000000,0.885351,6,0,0,0,0,0,0
1040.586815,2.602648,0.002648,9143.985801,-89.278072,4.659265,0.044969,-14.473913,-0.651309,-272.472712,0.000000,0.000000,0.000000,0.885351,6,0,0,0,0,0,0
1041.000000,2.601634,0.002661,9143.985820,-89.277417,4.659026,0.044828,-14.538966,-0.652190,-272.469246,0.000000,0.000000,0.000000,0.885351,6,0,0,0,0,0,0
1041.666607,2.599999,0.002682,9143.985848,-89.276382,4.658891,0.044368,-14.575932,-0.647131,-272.467283,0.000000,0.000000,0.000000,0.885351,6,0,0,0,0,0,0
1042.000000,2.599181,0.002692,9143.985863,-89.275871,4.658796,0.044105,-14.602113,-0.644438,-272.465887,0.000000,0.000000,0.000000,0.885351,6,0,0,0,0,0,0
1042.586815,2.597741,0.002710,9143.985888,-89.274970,4.658639,0.043746,-14.645060,-0.641072,-272.463590,0.000000,0.000000,0.000000,0.885351,6,0,0,0,0,0,0
1043.000000,2.596727,0.002723,9143.985907,-89.274341,4.658563,0.043494,-14.665918,-0.638285,-272.462475,0.000000,0.000000,0.000000,0.885351,6,0,0,0,0,0,0
1044.000000,2.594273,0.002754,9143.985950,-89.272856,4.658329,0.042580,-14.730132,-0.627584,-272.459036,0.000000,0.000000,0.000000,0.885351,6,0,0,0,0,0,0
1044.138994,2.593932,0.002758,9143.985957,-89.272653,4.658331,0.042468,-14.729621,-0.625914,-272.459067,0.000000,0.000000,0.000000,0.885351,6,0,0,0,0,0,0
1044.586815,2.592833,0.002772,9143.985977,-89.272000,4.658092,0.042108,-14.794811,-0.623343,-272.455541,0.000000,0.000000,0.000000,0.885351,6,0,0,0,0,0,0
1045.000000,2.591820,0.002785,9143.985995,-89.271400,4.658065,0.041796,-14.802582,-0.619046,-272.455128,0.000000,0.000000,0.000000,0.885351,6,0,0,0,0,0,0
1046.000000,2.589366,0.002816,9143.986039,-89.269951,4.657862,0.041168,-14.858064,-0.612024,-272.452124,0.000000,0.000000,0.000000,0.885351,6,0,0,0,0,0,0
1046.586815,2.587926,0.002834,9143.986065,-89.269115,4.657864,0.040790,-14.857714,-0.606382,-272.452156,0.000000,0.000000,0.000000,0.885351,6,0,0,0,0,0,0
1046.666607,2.587730,0.002837,9143.986069,-89.269002,4.657626,0.040737,-14.922697,-0.608239,-272.448600,0.000000,0.000000,0.000000,0.885351,6,0,0,0,0,0,0
1047.000000,2.586912,0.002847,9143.986083,-89.268535,4.657491,0.040503,-14.959508,-0.606234,-272.446586,0.000000,0.000000,0.000000,0.885351,6,0,0,0,0,0,0
1048.000000,2.584459,0.002878,9143.986128,-89.267051,4.657396,0.040855,-14.985213,-0.612556,-272.445159,0.000000,0.000000,0.000000,0.885351,6,0,0,0,0,0,0
1048.504320,2.583221,0.002894,9143.986150,-89.266320,4.657398,0.040788,-14.984774,-0.611533,-272.445185,0.000000,0.000000,0.000000,0.885351,6,0,0,0,0,0,0
1048.586815,2.583019,0.002897,9143.986154,-89.266201,4.657159,0.040771,-15.049731,-0.613939,-272.441599,0.000000,0.000000,0.000000,0.885351,6,0,0,0,0,0,0
1049.000000,2.582005,0.002909,9143.986172,-89.265605,4.657044,0.040676,-15.081095,-0.613773,-272.439865,0.000000,0.000000,0.000000,0.885351,6,0,0,0,0,0,0
1050.000000,2.579551,0.002941,9143.986216,-89.264105,4.656929,0.041171,-15.112175,-0.622534,-272.438123,0.000000,0.000000,0.000000,0.885351,6,0,0,0,0,0,0
1050.586815,2.578111,0.002959,9143.986243,-89.263242,4.656931,0.041170,-15.111579,-0.622495,-272.438156,0.000000,0.000000,0.000000,0.885351,6,0,0,0,0,0,0
1051.000000,2.577097,0.002972,9143.986261,-89.262637,4.656692,0.041120,-15.176554,-0.624404,-272.434540,0.000000,0.000000,0.000000,0.885351,6,0,0,0,0,0,0
1051.666607,2.575462,0.002993,9143.986289,-89.261649,4.656558,0.041181,-15.213171,-0.626844,-272.432492,0.000000,0.000000,0.000000,0.885351,6,0,0,0,0,0,0
1051.837630,2.575042,0.002999,9143.986297,-89.261394,4.656462,0.041216,-15.239160,-0.628448,-272.431035,0.000000,0.000000,0.000000,0.885351,6,0,0,0,0,0,0
1052.000000,2.574644,0.003004,9143.986304,-89.261156,4.656305,0.041208,-15.281869,-0.630096,-272.428639,0.000000,0.000000,0.000000,0.885351,6,0,0,0,0,0,0
1052.586815,2.573204,0.003022,9143.986329,-89.260296,4.656268,0.041125,-15.292074,-0.629245,-272.428068,0.000000,0.000000,0.000000,0.885351,6,0,0,0,0,0,0
1053.000000,2.572190,0.003035,9143.986348,-89.259695,4.656230,0.041025,-15.302449,-0.628142,-272.427488,0.000000,0.000000,0.000000,0.885351,6,0,0,0,0,0,0
1054.000000,2.569736,0.003067,9143.986392,-89.258379,4.655996,0.039188,-15.367412,-0.602525,-272.423889,0.000000,0.000000,0.000000,0.885351,6,0,0,0,0,0,0
1054.138994,2.569395,0.003071,9143.986398,-89.258197,4.655998,0.039010,-15.366935,-0.599774,-272.423922,0.000000,0.000000,0.000000,0.885351,6,0,0,0,0,0,0
1054.586815,2.568297,0.003085,9143.986417,-89.257613,4.655759,0.038474,-15.432205,-0.594027,-272.420245,0.000000,0.000000,0.000000,0.885351,6,0,0,0,0,0,0
1055.000000,2.567283,0.003098,9143.986436,-89.257075,4.655731,0.038044,-15.440035,-0.587687,-272.419815,0.000000,0.000000,0.000000,0.885351,6,0,0,0,0,0,0
1056.000000,2.564829,0.003130,9143.986480,-89.255811,4.655529,0.036807,-15.495829,-0.570617,-272.416683,0.000000,0.000000,0.000000,0.885351,6,0,0,0,0,0,0
1056.586815,2.563389,0.003149,9143.986506,-89.255080,4.655531,0.036238,-15.495572,-0.561769,-272.416716,0.000000,0.000000,0.000000,0.885351,6,0,0,0,0,0,0
1056.666607,2.563194,0.003151,9143.986509,-89.254982,4.655293,0.036166,-15.560546,-0.563005,-272.413010,0.000000,0.000000,0.000000,0.885351,6,0,0,0,0,0,0
1057.000000,2.562375,0.003162,9143.986524,-89.254575,4.655158,0.035854,-15.597384,-0.559468,-272.410910,0.000000,0.000000,0.000000,0.885351,6,0,0,0,0,0,0
1058.000000,2.559922,0.003194,9143.986568,-89.253369,4.655063,0.034870,-15.623827,-0.545030,-272.409424,0.000000,0.000000,0.000000,0.885351,6,0,0,0,0,0,0
1058.504290,2.558684,0.003210,9143.986590,-89.252770,4.655065,0.034466,-15.623570,-0.538697,-272.409451,0.000000,0.000000,0.000000,0.885351,6,0,0,0,0,0,0
1058.586815,2.558482,0.003213,9143.986594,-89.252673,4.654826,0.034399,-15.688539,-0.539884,-272.405715,0.000000,0.000000,0.000000,0.885351,6,0,0,0,0,0,0
1059.000000,2.557468,0.003226,9143.986612,-89.252191,4.654711,0.034061,-15.720023,-0.535654,-272.403908,0.000000,0.000000,0.000000,0.885351,6,0,0,0,0,0,0
1060.000000,2.555015,0.003258,9143.986656,-89.251010,4.654596,0.033514,-15.751682,-0.528106,-272.402094,0.000000,0.000000,0.000000,0.885351,6,0,0,0,0,0,0
1060.586815,2.553575,0.003276,9143.986682,-89.250332,4.654598,0.033185,-15.751267,-0.522896,-272.402128,0.000000,0.000000,0.000000,0.885351,6,0,0,0,0,0,0
1061.000000,2.552561,0.003290,9143.986700,-89.249859,4.654359,0.032930,-15.816335,-0.521022,-272.398361,0.000000,0.000000,0.000000,0.885351,6,0,0,0,0,0,0
1061.666607,2.550925,0.003311,9143.986728,-89.249089,4.654225,0.032699,-15.853109,-0.518558,-272.396228,0.000000,0.000000,0.000000,0.885351,6,0,0,0,0,0,0
1061.837640,2.550506,0.003316,9143.986736,-89.248892,4.654129,0.032646,-15.879140,-0.518574,-272.394712,0.000000,0.000000,0.000000,0.885351,6,0,0,0,0,0,0
1062.000000,2.550107,0.003322,9143.986743,-89.248707,4.653972,0.032580,-15.921875,-0.518924,-272.392216,0.000000,0.000000,0.000000,0.885351,6,0,0,0,0,0,0
1062.586815,2.548667,0.003340,9143.986769,-89.248042,4.653935,0.032327,-15.932160,-0.515218,-272.391622,0.000000,0.000000,0.000000,0.885351,6,0,0,0,0,0,0
