航向角,过载,高度,速度
-11.5331,1.4054,10080,267.287
-11.5295,1.40144,10080.2,267.3
-11.526,1.39749,10080.5,267.312
-11.5225,1.39355,10080.7,267.324
-11.519,1.38963,10080.9,267.336
-11.5155,1.38571,10081.2,267.349
-11.512,1.38181,10081.4,267.361
-11.5086,1.37792,10081.6,267.374
-11.5052,1.37404,10081.8,267.386
-11.5019,1.37017,10082.1,267.399
-11.4985,1.36631,10082.3,267.411
-11.4952,1.36247,10082.5,267.424
-11.4919,1.35863,10082.8,267.437
-11.4886,1.35481,10083,267.449
-11.4853,1.351,10083.2,267.462
-11.4821,1.3472,10083.5,267.475
-11.4789,1.34341,10083.7,267.488
-11.4757,1.33963,10083.9,267.501
-11.4725,1.33587,10084.2,267.514
-11.4694,1.33212,10084.4,267.526
-11.4662,1.32838,10084.6,267.54
-11.4631,1.32465,10084.9,267.553
-11.46,1.32094,10085.1,267.566
-11.457,1.31724,10085.3,267.579
-11.4539,1.31355,10085.6,267.592
-11.4509,1.30987,10085.8,267.605
-11.4479,1.30621,10086,267.619
-11.4449,1.30256,10086.3,267.632
-11.442,1.29892,10086.5,267.645
-11.439,1.29529,10086.7,267.659
-11.4361,1.29167,10087,267.672
-11.4332,1.28807,10087.2,267.686
-11.4303,1.28448,10087.4,267.699
-11.4274,1.2809,10087.7,267.713
-11.4246,1.27734,10087.9,267.726
-11.4218,1.27378,10088.2,267.74
-11.419,1.27024,10088.4,267.754
-11.4162,1.26671,10088.6,267.767
-11.4134,1.26319,10088.9,267.781
-11.4107,1.25969,10089.1,267.795
-11.4079,1.25619,10089.4,267.809
-11.4052,1.25271,10089.6,267.823
-11.4025,1.24924,10089.8,267.837
-11.3998,1.24578,10090.1,267.851
-11.3972,1.24233,10090.3,267.865
-11.3945,1.2389,10090.6,267.879
-11.3919,1.23547,10090.8,267.893
-11.3893,1.23206,10091,267.907
-11.3867,1.22866,10091.3,267.921
-11.3841,1.22527,10091.5,267.935
-11.3816,1.2219,10091.8,267.949
-11.379,1.21853,10092,267.964
-11.3765,1.21518,10092.3,267.978
-11.374,1.21183,10092.5,267.992
-11.3715,1.2085,10092.7,268.007
-11.369,1.20518,10093,268.021
-11.3666,1.20187,10093.2,268.036
-11.3641,1.19858,10093.5,268.05
-11.3617,1.19529,10093.7,268.065
-11.3593,1.19202,10094,268.079
-11.3569,1.18876,10094.2,268.094
-11.3545,1.18553,10094.5,268.109
-11.3522,1.18231,10094.7,268.123
-11.3498,1.1791,10094.9,268.138
-11.3475,1.1759,10095.2,268.153
-11.3452,1.17271,10095.4,268.168
-11.3429,1.16953,10095.7,268.182
-11.3406,1.16637,10095.9,268.197
-11.3383,1.16322,10096.2,268.212
-11.336,1.16008,10096.4,268.227
-11.3338,1.15695,10096.7,268.242
-11.3316,1.15383,10096.9,268.257
-11.3294,1.15072,10097.2,268.272
-11.3272,1.14762,10097.4,268.287
-11.325,1.14454,10097.7,268.302
-11.3228,1.14146,10097.9,268.318
-11.3206,1.1384,10098.1,268.333
-11.3185,1.13535,10098.4,268.348
-11.3164,1.13231,10098.6,268.363
-11.3142,1.12928,10098.9,268.379
-11.3121,1.12626,10099.1,268.394
-11.3101,1.12326,10099.4,268.409
-11.308,1.12026,10099.6,268.425
-11.3059,1.11728,10099.9,268.44
-11.3039,1.1143,10100.1,268.456
-11.3018,1.11134,10100.4,268.471
-11.2998,1.10839,10100.6,268.487
-11.2978,1.10545,10100.9,268.502
-11.2958,1.10252,10101.1,268.518
-11.2938,1.0996,10101.4,268.533
-11.2918,1.09669,10101.6,268.549
-11.2899,1.09379,10101.9,268.565
-11.2879,1.09091,10102.1,268.58
-11.286,1.08803,10102.4,268.596
-11.2841,1.08517,10102.6,268.612
-11.2822,1.08231,10102.9,268.628
-11.2803,1.07947,10103.1,268.644
-11.2784,1.07664,10103.4,268.659
-11.2765,1.07382,10103.6,268.675
-11.2746,1.071,10103.9,268.691
-11.2728,1.0682,10104.1,268.707
-11.2709,1.06541,10104.4,268.723
-11.2691,1.06263,10104.6,268.739
-11.2673,1.05987,10104.9,268.755
-11.2655,1.05711,10105.2,268.771
-11.2637,1.05436,10105.4,268.788
-11.2619,1.05162,10105.7,268.804
-11.2601,1.0489,10105.9,268.82
-11.2584,1.04618,10106.2,268.836
-11.2566,1.04347,10106.4,268.852
-11.2549,1.04078,10106.7,268.869
-11.2532,1.03809,10106.9,268.885
-11.2514,1.03542,10107.2,268.901
-11.2497,1.03276,10107.4,268.918
-11.248,1.0301,10107.7,268.934
-11.2463,1.02746,10107.9,268.95
-11.2447,1.02483,10108.2,268.967
-11.243,1.0222,10108.4,268.983
-11.2413,1.01959,10108.7,269
-11.2397,1.01699,10108.9,269.016
-11.238,1.0144,10109.2,269.033
-11.2364,1.01181,10109.4,269.049
-11.2348,1.00924,10109.7,269.066
-11.2332,1.00668,10109.9,269.083
-11.2316,1.00413,10110.2,269.099
-11.23,1.00159,10110.5,269.116
-11.2284,0.999057,10110.7,269.133
-11.2268,0.996535,10111,269.149
-11.2253,0.994021,10111.2,269.166
-11.2237,0.991513,10111.5,269.183
-11.2222,0.989012,10111.7,269.2
-11.2206,0.986518,10112,269.217
-11.2191,0.984029,10112.2,269.234
-11.2176,0.981547,10112.5,269.25
-11.2161,0.979072,10112.7,269.267
-11.2146,0.976603,10113,269.284
-11.2131,0.974141,10113.2,269.301
-11.2116,0.971686,10113.5,269.318
-11.2101,0.96924,10113.7,269.335
-11.2086,0.966802,10114,269.352
-11.2072,0.964372,10114.2,269.369
-11.2057,0.961952,10114.5,269.386
-11.2043,0.959541,10114.8,269.403
-11.2028,0.95714,10115,269.421
-11.2014,0.954749,10115.3,269.438
-11.2,0.952368,10115.5,269.455
-11.1986,0.949997,10115.8,269.472
-11.1972,0.947637,10116,269.489
-11.1958,0.945287,10116.3,269.506
-11.1944,0.942948,10116.5,269.524
-11.193,0.940619,10116.8,269.541
-11.1916,0.938301,10117,269.558
-11.1903,0.935993,10117.3,269.576
-11.1889,0.933696,10117.5,269.593
-11.1875,0.931409,10117.8,269.61
-11.1862,0.929132,10118,269.628
-11.1849,0.926865,10118.3,269.645
-11.1835,0.924609,10118.6,269.662
-11.1822,0.922362,10118.8,269.68
-11.1809,0.920125,10119.1,269.697
-11.1796,0.917899,10119.3,269.715
-11.1783,0.915682,10119.6,269.732
-11.177,0.913475,10119.8,269.75
-11.1757,0.911277,10120.1,269.767
-11.1744,0.90909,10120.3,269.785
-11.1731,0.906912,10120.6,269.803
-11.1718,0.904744,10120.8,269.82
-11.1706,0.902586,10121.1,269.838
-11.1693,0.900437,10121.3,269.855
-11.168,0.898298,10121.6,269.873
-11.1668,0.896169,10121.8,269.891
-11.1655,0.89405,10122.1,269.908
-11.1643,0.89194,10122.3,269.926
-11.1631,0.88984,10122.6,269.944
-11.1619,0.887749,10122.8,269.962
-11.1606,0.885668,10123.1,269.98
-11.1594,0.883597,10123.3,269.997
-11.1582,0.881536,10123.6,270.015
-11.157,0.879485,10123.9,270.033
-11.1558,0.877443,10124.1,270.051
-11.1546,0.87541,10124.4,270.069
-11.1534,0.873388,10124.6,270.087
-11.1522,0.871375,10124.9,270.105
-11.1511,0.869371,10125.1,270.122
-11.1499,0.867377,10125.4,270.14
-11.1487,0.865393,10125.6,270.158
-11.1476,0.863418,10125.9,270.176
-11.1464,0.861453,10126.1,270.194
-11.1453,0.859498,10126.4,270.212
-11.1441,0.857551,10126.6,270.231
-11.143,0.855615,10126.9,270.249
-11.1418,0.853687,10127.1,270.267
-11.1407,0.851769,10127.4,270.285
-11.1396,0.849861,10127.6,270.303
-11.1385,0.847962,10127.9,270.321
-11.1373,0.846072,10128.1,270.339
-11.1362,0.844192,10128.4,270.357
-11.1351,0.842321,10128.6,270.376
-11.134,0.840459,10128.9,270.394
-11.1329,0.838606,10129.1,270.412
-11.1318,0.836763,10129.4,270.43
-11.1307,0.834928,10129.6,270.449
-11.1296,0.833092,10129.9,270.467
-11.1286,0.831266,10130.1,270.485
-11.1275,0.82945,10130.4,270.504
-11.1264,0.827645,10130.6,270.522
-11.1253,0.825851,10130.9,270.54
-11.1243,0.824067,10131.1,270.559
-11.1232,0.822294,10131.4,270.577
-11.1222,0.820532,10131.6,270.595
-11.1211,0.818781,10131.8,270.614
-11.12,0.81704,10132.1,270.632
-11.119,0.815309,10132.3,270.651
-11.118,0.813588,10132.6,270.669
-11.1169,0.811877,10132.8,270.688
-11.1159,0.810175,10133.1,270.706
-11.1149,0.808484,10133.3,270.725
-11.1138,0.806801,10133.6,270.743
-11.1128,0.805128,10133.8,270.762
-11.1118,0.803463,10134.1,270.781
-11.1108,0.801808,10134.3,270.799
-11.1097,0.800161,10134.6,270.818
-11.1087,0.798523,10134.8,270.836
-11.1077,0.796893,10135.1,270.855
-11.1067,0.795272,10135.3,270.874
-11.1057,0.79366,10135.5,270.892
-11.1047,0.792056,10135.8,270.911
-11.1037,0.790461,10136,270.93
-11.1027,0.788874,10136.3,270.949
-11.1017,0.787296,10136.5,270.967
-11.1007,0.785726,10136.8,270.986
-11.0998,0.784164,10137,271.005
-11.0988,0.782611,10137.3,271.024
-11.0978,0.781067,10137.5,271.043
-11.0968,0.77953,10137.8,271.061
-11.0959,0.778003,10138,271.08
-11.0949,0.776484,10138.2,271.099
-11.0939,0.774973,10138.5,271.118
-11.093,0.77347,10138.7,271.137
-11.092,0.771976,10139,271.156
-11.091,0.770491,10139.2,271.175
-11.0901,0.769013,10139.5,271.194
-11.0891,0.767544,10139.7,271.213
-11.0882,0.766084,10139.9,271.232
-11.0872,0.764631,10140.2,271.251
-11.0863,0.763187,10140.4,271.27
-11.0854,0.761751,10140.7,271.289
-11.0844,0.760323,10140.9,271.308
-11.0835,0.758903,10141.1,271.327
-11.0826,0.757492,10141.4,271.346
-11.0816,0.756088,10141.6,271.365
-11.0807,0.754692,10141.9,271.384
-11.0798,0.753305,10142.1,271.403
-11.0788,0.751925,10142.4,271.422
-11.0779,0.750554,10142.6,271.442
-11.077,0.74919,10142.8,271.461
-11.0761,0.747835,10143.1,271.48
-11.0752,0.746487,10143.3,271.499
-11.0743,0.745147,10143.6,271.518
-11.0734,0.743815,10143.8,271.538
-11.0724,0.742491,10144,271.557
-11.0715,0.741174,10144.3,271.576
-11.0706,0.739865,10144.5,271.595
-11.0697,0.738565,10144.7,271.615
-11.0688,0.737271,10145,271.634
-11.0679,0.735986,10145.2,271.653
-11.0671,0.734708,10145.5,271.673
-11.0662,0.733438,10145.7,271.692
-11.0653,0.732176,10145.9,271.711
-11.0644,0.730921,10146.2,271.731
-11.0635,0.729674,10146.4,271.75
-11.0626,0.728434,10146.6,271.77
-11.0617,0.727202,10146.9,271.789
-11.0609,0.725978,10147.1,271.808
-11.06,0.724761,10147.3,271.828
-11.0591,0.723551,10147.6,271.847
-11.0582,0.722349,10147.8,271.867
-11.0574,0.721155,10148.1,271.886
-11.0565,0.719968,10148.3,271.906
-11.0556,0.718788,10148.5,271.925
-11.0548,0.717616,10148.8,271.945
-11.0539,0.716451,10149,271.964
-11.053,0.715293,10149.2,271.984
-11.0522,0.714143,10149.5,272.004
-11.0513,0.713,10149.7,272.023
-11.0505,0.711865,10149.9,272.043
-11.0496,0.710736,10150.2,272.062
-11.0488,0.709615,10150.4,272.082
-11.0479,0.708501,10150.6,272.102
-11.0471,0.707395,10150.9,272.121
-11.0462,0.706295,10151.1,272.141
-11.0454,0.705203,10151.3,272.161
-11.0445,0.704118,10151.5,272.181
-11.0437,0.703039,10151.8,272.2
-11.0428,0.701968,10152,272.22
-11.042,0.700904,10152.2,272.24
-11.0412,0.699848,10152.5,272.26
-11.0403,0.698798,10152.7,272.279
-11.0395,0.697755,10152.9,272.299
-11.0387,0.696719,10153.2,272.319
-11.0378,0.69569,10153.4,272.339
-11.037,0.694668,10153.6,272.359
-11.0362,0.693653,10153.8,272.378
-11.0354,0.692645,10154.1,272.398
-11.0345,0.691644,10154.3,272.418
-11.0337,0.690649,10154.5,272.438
-11.0329,0.689662,10154.8,272.458
-11.0321,0.688681,10155,272.478
-11.0313,0.687707,10155.2,272.498
-11.0305,0.68674,10155.4,272.518
-11.0297,0.685779,10155.7,272.538
-11.0288,0.684826,10155.9,272.558
-11.028,0.683879,10156.1,272.578
-11.0272,0.682938,10156.3,272.598
-11.0264,0.682005,10156.6,272.618
-11.0256,0.681078,10156.8,272.638
-11.0248,0.680158,10157,272.658
-11.024,0.679244,10157.2,272.678
-11.0232,0.678337,10157.5,272.698
-11.0224,0.677436,10157.7,272.718
-11.0216,0.676542,10157.9,272.738
-11.0208,0.675655,10158.1,272.758
-11.02,0.674774,10158.4,272.778
-11.0192,0.673899,10158.6,272.798
-11.0184,0.673031,10158.8,272.819
-11.0176,0.67217,10159,272.839
-11.0169,0.671315,10159.2,272.859
-11.0161,0.670466,10159.5,272.879
-11.0153,0.669624,10159.7,272.899
-11.0145,0.668788,10159.9,272.92
-11.0137,0.667958,10160.1,272.94
-11.0129,0.667135,10160.3,272.96
-11.0122,0.666318,10160.6,272.98
-11.0114,0.665507,10160.8,273.001
-11.0106,0.664703,10161,273.021
-11.0098,0.663905,10161.2,273.041
-11.0091,0.663113,10161.4,273.061
-11.0083,0.662327,10161.7,273.082
-11.0075,0.661548,10161.9,273.102
-11.0067,0.660774,10162.1,273.122
-11.006,0.660007,10162.3,273.143
-11.0052,0.659246,10162.5,273.163
-11.0044,0.658491,10162.8,273.184
-11.0037,0.657742,10163,273.204
-11.0029,0.656999,10163.2,273.224
-11.0022,0.656263,10163.4,273.245
-11.0014,0.655532,10163.6,273.265
-11.0006,0.654807,10163.8,273.286
-10.9999,0.654089,10164,273.306
-10.9991,0.653376,10164.3,273.327
-10.9984,0.652669,10164.5,273.347
-10.9976,0.651968,10164.7,273.368
-10.9969,0.651274,10164.9,273.388
-10.9961,0.650585,10165.1,273.409
-10.9954,0.649901,10165.3,273.429
-10.9946,0.649224,10165.5,273.45
-10.9939,0.648553,10165.8,273.47
-10.9931,0.647887,10166,273.491
-10.9924,0.647227,10166.2,273.511
-10.9916,0.646573,10166.4,273.532
-10.9909,0.645925,10166.6,273.552
-10.9902,0.645283,10166.8,273.573
-10.9894,0.644646,10167,273.594
-10.9887,0.644015,10167.2,273.614
-10.9879,0.64339,10167.4,273.635
-10.9872,0.642768,10167.7,273.656
-10.9865,0.64215,10167.9,273.676
-10.9857,0.641532,10168.1,273.697
-10.985,0.640917,10168.3,273.718
-10.9843,0.640304,10168.5,273.738
-10.9835,0.639693,10168.7,273.759
-10.9828,0.639085,10168.9,273.78
-10.9821,0.638478,10169.1,273.801
-10.9814,0.637874,10169.3,273.821
-10.9806,0.637273,10169.5,273.842
-10.9799,0.636674,10169.7,273.863
-10.9792,0.636077,10169.9,273.884
-10.9785,0.635484,10170.1,273.905
-10.9777,0.634893,10170.3,273.925
-10.977,0.634305,10170.6,273.946
-10.9763,0.63372,10170.8,273.967
-10.9756,0.633139,10171,273.988
-10.9749,0.63256,10171.2,274.009
-10.9742,0.631985,10171.4,274.03
-10.9735,0.631414,10171.6,274.05
-10.9727,0.630847,10171.8,274.071
-10.972,0.630284,10172,274.092
-10.9713,0.629726,10172.2,274.113
-10.9706,0.629173,10172.4,274.134
-10.9699,0.628625,10172.6,274.155
-10.9692,0.628082,10172.8,274.176
-10.9685,0.627543,10173,274.197
-10.9678,0.62701,10173.2,274.218
-10.9671,0.626482,10173.4,274.239
-10.9664,0.625959,10173.6,274.26
-10.9657,0.625441,10173.8,274.281
-10.965,0.624928,10174,274.302
-10.9643,0.624421,10174.2,274.323
-10.9636,0.623919,10174.4,274.344
-10.9629,0.623422,10174.6,274.365
-10.9622,0.62293,10174.8,274.386
-10.9615,0.622443,10175,274.407
-10.9608,0.621962,10175.2,274.428
-10.9601,0.621486,10175.4,274.449
-10.9595,0.621015,10175.6,274.47
-10.9588,0.62055,10175.8,274.491
-10.9581,0.62009,10176,274.512
-10.9574,0.619635,10176.2,274.533
-10.9567,0.619185,10176.4,274.555
-10.956,0.61874,10176.6,274.576
-10.9553,0.618301,10176.7,274.597
-10.9547,0.617867,10176.9,274.618
-10.954,0.617439,10177.1,274.639
-10.9533,0.617016,10177.3,274.66
-10.9526,0.616598,10177.5,274.681
-10.9519,0.616185,10177.7,274.703
-10.9513,0.615778,10177.9,274.724
-10.9506,0.615376,10178.1,274.745
-10.9499,0.614979,10178.3,274.766
-10.9492,0.614588,10178.5,274.787
-10.9486,0.614202,10178.7,274.809
-10.9479,0.613821,10178.9,274.83
-10.9472,0.613446,10179.1,274.851
-10.9466,0.613076,10179.2,274.872
-10.9459,0.612711,10179.4,274.894
-10.9452,0.612351,10179.6,274.915
-10.9446,0.611997,10179.8,274.936
-10.9439,0.611648,10180,274.958
-10.9432,0.611304,10180.2,274.979
-10.9426,0.610965,10180.4,275
-10.9419,0.610631,10180.6,275.022
-10.9412,0.610303,10180.7,275.043
-10.9406,0.60998,10180.9,275.064
-10.9399,0.609662,10181.1,275.086
-10.9393,0.609349,10181.3,275.107
-10.9386,0.609041,10181.5,275.128
-10.9379,0.608738,10181.7,275.15
-10.9373,0.608441,10181.9,275.171
-10.9366,0.608148,10182,275.193
-10.936,0.607861,10182.2,275.214
-10.9353,0.607578,10182.4,275.235
-10.9347,0.6073,10182.6,275.257
-10.934,0.607028,10182.8,275.278
-10.9334,0.60676,10183,275.3
-10.9327,0.606498,10183.1,275.321
-10.9321,0.60624,10183.3,275.343
-10.9314,0.605987,10183.5,275.364
-10.9308,0.60574,10183.7,275.386
-10.9301,0.605497,10183.9,275.407
-10.9295,0.605258,10184.1,275.429
-10.9288,0.605025,10184.2,275.45
-10.9282,0.604797,10184.4,275.472
-10.9275,0.604573,10184.6,275.493
-10.9269,0.604354,10184.8,275.515
-10.9263,0.60414,10185,275.536
-10.9256,0.603931,10185.1,275.558
-10.925,0.603726,10185.3,275.58
-10.9243,0.603526,10185.5,275.601
-10.9237,0.603331,10185.7,275.623
-10.9231,0.603141,10185.8,275.644
-10.9224,0.602955,10186,275.666
-10.9218,0.602774,10186.2,275.688
-10.9212,0.602597,10186.4,275.709
-10.9205,0.602425,10186.5,275.731
-10.9199,0.602258,10186.7,275.752
-10.9193,0.602095,10186.9,275.774
-10.9186,0.601937,10187.1,275.796
-10.918,0.601783,10187.2,275.817
-10.9174,0.601634,10187.4,275.839
-10.9167,0.601489,10187.6,275.861
-10.9161,0.601349,10187.8,275.882
-10.9155,0.601213,10187.9,275.904
-10.9148,0.601081,10188.1,275.926
-10.9142,0.600954,10188.3,275.948
-10.9136,0.600832,10188.5,275.969
-10.913,0.600714,10188.6,275.991
-10.9123,0.6006,10188.8,276.013
-10.9117,0.60049,10189,276.035
-10.9111,0.600385,10189.1,276.056
-10.9105,0.600284,10189.3,276.078
-10.9098,0.600187,10189.5,276.1
-10.9092,0.600095,10189.6,276.122
-10.9086,0.600007,10189.8,276.144
-10.908,0.599923,10190,276.165
-10.9074,0.599843,10190.1,276.187
-10.9067,0.599768,10190.3,276.209
-10.9061,0.599697,10190.5,276.231
-10.9055,0.599629,10190.7,276.253
-10.9049,0.599566,10190.8,276.275
-10.9043,0.599508,10191,276.296
-10.9037,0.599453,10191.1,276.318
-10.903,0.599402,10191.3,276.34
-10.9024,0.599355,10191.5,276.362
-10.9018,0.599313,10191.6,276.384
-10.9012,0.599274,10191.8,276.406
-10.9006,0.59924,10192,276.428
-10.9,0.599209,10192.1,276.45
-10.8994,0.599183,10192.3,276.472
-10.8987,0.59916,10192.5,276.494
-10.8981,0.599141,10192.6,276.516
-10.8975,0.599126,10192.8,276.537
-10.8969,0.599116,10192.9,276.559
-10.8963,0.599109,10193.1,276.581
-10.8957,0.599106,10193.3,276.603
-10.8951,0.599106,10193.4,276.625
-10.8945,0.599111,10193.6,276.647
-10.8939,0.599119,10193.7,276.669
-10.8933,0.599132,10193.9,276.691
-10.8927,0.599148,10194.1,276.713
-10.8921,0.599167,10194.2,276.735
-10.8914,0.599191,10194.4,276.758
-10.8908,0.599218,10194.5,276.78
-10.8902,0.599249,10194.7,276.802
-10.8896,0.599284,10194.9,276.824
-10.889,0.599322,10195,276.846
-10.8884,0.599364,10195.2,276.868
-10.8878,0.59941,10195.3,276.89
-10.8872,0.599459,10195.5,276.912
-10.8866,0.599512,10195.6,276.934
-10.886,0.599568,10195.8,276.956
-10.8854,0.599629,10195.9,276.978
-10.8848,0.599692,10196.1,277.001
-10.8842,0.599759,10196.3,277.023
-10.8836,0.59983,10196.4,277.045
-10.883,0.599904,10196.6,277.067
-10.8824,0.599982,10196.7,277.089
-10.8818,0.600063,10196.9,277.111
-10.8812,0.600148,10197,277.133
-10.8806,0.600236,10197.2,277.156
-10.88,0.600328,10197.3,277.178
-10.8794,0.600422,10197.5,277.2
-10.8788,0.600521,10197.6,277.222
-10.8782,0.600623,10197.8,277.244
-10.8777,0.600728,10197.9,277.267
-10.8771,0.600836,10198.1,277.289
-10.8765,0.600948,10198.2,277.311
-10.8759,0.601063,10198.4,277.333
-10.8753,0.601181,10198.5,277.356
-10.8747,0.601303,10198.7,277.378
-10.8741,0.601428,10198.8,277.4
-10.8735,0.601556,10199,277.423
-10.8729,0.601688,10199.1,277.445
-10.8723,0.601822,10199.2,277.467
-10.8717,0.60196,10199.4,277.489
-10.8711,0.602101,10199.5,277.512
-10.8705,0.602245,10199.7,277.534
-10.87,0.602393,10199.8,277.556
-10.8694,0.602543,10200,277.579
-10.8688,0.602697,10200.1,277.601
-10.8682,0.602854,10200.3,277.623
-10.8676,0.603013,10200.4,277.646
-10.867,0.603176,10200.5,277.668
-10.8664,0.603342,10200.7,277.69
-10.8658,0.603511,10200.8,277.713
-10.8652,0.603683,10201,277.735
-10.8647,0.603858,10201.1,277.758
-10.8641,0.604036,10201.3,277.78
-10.8635,0.604217,10201.4,277.802
-10.8629,0.604401,10201.5,277.825
-10.8623,0.604588,10201.7,277.847
-10.8617,0.604778,10201.8,277.87
-10.8611,0.604971,10202,277.892
-10.8605,0.605167,10202.1,277.915
-10.86,0.605366,10202.2,277.937
-10.8594,0.605567,10202.4,277.959
-10.8588,0.605772,10202.5,277.982
-10.8582,0.605979,10202.7,278.004
-10.8576,0.60619,10202.8,278.027
-10.857,0.606403,10202.9,278.049
-10.8565,0.606619,10203.1,278.072
-10.8559,0.606838,10203.2,278.094
-10.8553,0.607059,10203.3,278.117
-10.8547,0.607283,10203.5,278.139
-10.8541,0.60751,10203.6,278.162
-10.8535,0.60774,10203.7,278.184
-10.853,0.607973,10203.9,278.207
-10.8524,0.608208,10204,278.23
-10.8518,0.608446,10204.1,278.252
-10.8512,0.608686,10204.3,278.275
-10.8506,0.608929,10204.4,278.297
-10.8501,0.609175,10204.5,278.32
-10.8495,0.609423,10204.7,278.342
-10.8489,0.609674,10204.8,278.365
-10.8483,0.609928,10204.9,278.387
-10.8477,0.610184,10205.1,278.41
-10.8471,0.610442,10205.2,278.433
-10.8466,0.610704,10205.3,278.455
-10.846,0.610967,10205.5,278.478
-10.8454,0.611234,10205.6,278.501
-10.8448,0.611502,10205.7,278.523
-10.8442,0.611774,10205.8,278.546
-10.8437,0.612047,10206,278.568
-10.8431,0.612324,10206.1,278.591
-10.8425,0.612602,10206.2,278.614
-10.8419,0.612883,10206.4,278.636
-10.8414,0.613167,10206.5,278.659
-10.8408,0.613453,10206.6,278.682
-10.8402,0.613741,10206.7,278.704
-10.8396,0.614032,10206.9,278.727
-10.839,0.614325,10207,278.75
-10.8385,0.61462,10207.1,278.773
-10.8379,0.614918,10207.2,278.795
-10.8373,0.615218,10207.4,278.818
-10.8367,0.61552,10207.5,278.841
-10.8362,0.615825,10207.6,278.863
-10.8356,0.616132,10207.7,278.886
-10.835,0.616441,10207.9,278.909
-10.8344,0.616753,10208,278.932
-10.8339,0.617067,10208.1,278.954
-10.8333,0.617383,10208.2,278.977
-10.8327,0.617701,10208.3,279
-10.8321,0.618021,10208.5,279.023
-10.8315,0.618344,10208.6,279.045
-10.831,0.618669,10208.7,279.068
-10.8304,0.618995,10208.8,279.091
-10.8298,0.619325,10208.9,279.114
-10.8292,0.619656,10209.1,279.137
-10.8287,0.619989,10209.2,279.159
-10.8281,0.620325,10209.3,279.182
-10.8275,0.620662,10209.4,279.205
-10.8269,0.621002,10209.5,279.228
-10.8264,0.621344,10209.7,279.251
-10.8258,0.621687,10209.8,279.273
-10.8252,0.622033,10209.9,279.296
-10.8246,0.622381,10210,279.319
-10.8241,0.622731,10210.1,279.342
-10.8235,0.623083,10210.2,279.365
-10.8229,0.623437,10210.4,279.388
-10.8224,0.623793,10210.5,279.411
-10.8218,0.624151,10210.6,279.433
-10.8212,0.62451,10210.7,279.456
-10.8206,0.624872,10210.8,279.479
-10.8201,0.625236,10210.9,279.502
-10.8195,0.625602,10211,279.525
-10.8189,0.625969,10211.2,279.548
-10.8183,0.626339,10211.3,279.571
-10.8178,0.62671,10211.4,279.594
-10.8172,0.627083,10211.5,279.617
-10.8166,0.627458,10211.6,279.64
-10.816,0.627835,10211.7,279.662
-10.8155,0.628214,10211.8,279.685
-10.8149,0.628595,10211.9,279.708
-10.8143,0.628977,10212,279.731
-10.8138,0.629361,10212.2,279.754
-10.8132,0.629747,10212.3,279.777
-10.8126,0.630135,10212.4,279.8
-10.812,0.630525,10212.5,279.823
-10.8115,0.630916,10212.6,279.846
-10.8109,0.631309,10212.7,279.869
-10.8103,0.631704,10212.8,279.892
-10.8098,0.6321,10212.9,279.915
-10.8092,0.632499,10213,279.938
-10.8086,0.632899,10213.1,279.961
-10.808,0.6333,10213.2,279.984
-10.8075,0.633704,10213.3,280.007
-10.8069,0.634109,10213.4,280.03
-10.8063,0.634515,10213.6,280.053
-10.8057,0.634923,10213.7,280.076
-10.8052,0.635333,10213.8,280.099
-10.8046,0.635745,10213.9,280.122
-10.804,0.636158,10214,280.145
-10.8035,0.636573,10214.1,280.168
-10.8029,0.636989,10214.2,280.191
-10.8023,0.637407,10214.3,280.214
-10.8017,0.637826,10214.4,280.237
-10.8012,0.638247,10214.5,280.26
-10.8006,0.63867,10214.6,280.283
-10.8,0.639094,10214.7,280.307
-10.7995,0.63952,10214.8,280.33
-10.7989,0.639947,10214.9,280.353
-10.7983,0.640375,10215,280.376
-10.7978,0.640805,10215.1,280.399
-10.7972,0.641237,10215.2,280.422
-10.7966,0.64167,10215.3,280.445
-10.796,0.642105,10215.4,280.468
-10.7955,0.642541,10215.5,280.491
-10.7949,0.642978,10215.6,280.514
-10.7943,0.643417,10215.7,280.537
-10.7938,0.643857,10215.8,280.561
-10.7932,0.644298,10215.9,280.584
-10.7926,0.644741,10216,280.607
-10.792,0.645186,10216.1,280.63
-10.7915,0.645632,10216.2,280.653
-10.7909,0.646079,10216.3,280.676
-10.7903,0.646527,10216.4,280.699
-10.7898,0.646977,10216.5,280.722
-10.7892,0.647428,10216.6,280.746
-10.7886,0.64788,10216.7,280.769
-10.7881,0.648334,10216.8,280.792
-10.7875,0.648789,10216.8,280.815
-10.7869,0.649246,10216.9,280.838
-10.7863,0.649703,10217,280.861
-10.7858,0.650162,10217.1,280.885
-10.7852,0.650622,10217.2,280.908
-10.7846,0.651083,10217.3,280.931
-10.7841,0.651546,10217.4,280.954
-10.7835,0.65201,10217.5,280.977
-10.7829,0.652475,10217.6,281.001
-10.7824,0.652941,10217.7,281.024
-10.7818,0.653409,10217.8,281.047
-10.7812,0.653877,10217.9,281.07
-10.7807,0.654347,10218,281.093
-10.7801,0.654818,10218,281.117
-10.7795,0.65529,10218.1,281.14
-10.7789,0.655764,10218.2,281.163
-10.7784,0.656238,10218.3,281.186
-10.7778,0.656714,10218.4,281.209
-10.7772,0.65719,10218.5,281.233
-10.7767,0.657668,10218.6,281.256
-10.7761,0.658147,10218.7,281.279
