航向角,过载,高度,速度
-9.98155,1.00089,10294.2,519.799
-9.98172,1.00089,10294.2,519.815
-9.9819,1.00089,10294.2,519.831
-9.98208,1.00089,10294.2,519.847
-9.98225,1.00089,10294.2,519.862
-9.98243,1.00089,10294.2,519.878
-9.98261,1.00089,10294.2,519.894
-9.98278,1.0009,10294.2,519.91
-9.98296,1.0009,10294.2,519.925
-9.98314,1.0009,10294.2,519.941
-9.98331,1.0009,10294.2,519.957
-9.98349,1.0009,10294.2,519.973
-9.98367,1.0009,10294.2,519.988
-9.98384,1.0009,10294.2,520.004
-9.98402,1.0009,10294.2,520.02
-9.98419,1.0009,10294.2,520.036
-9.98437,1.0009,10294.2,520.051
-9.98455,1.0009,10294.2,520.067
-9.98472,1.0009,10294.2,520.083
-9.9849,1.0009,10294.2,520.099
-9.98507,1.0009,10294.2,520.114
-9.98525,1.0009,10294.2,520.13
-9.98542,1.0009,10294.2,520.146
-9.9856,1.0009,10294.2,520.161
-9.98578,1.0009,10294.2,520.177
-9.98595,1.0009,10294.2,520.193
-9.98613,1.0009,10294.2,520.209
-9.9863,1.0009,10294.2,520.224
-9.98648,1.0009,10294.2,520.24
-9.98665,1.0009,10294.2,520.256
-9.98683,1.00091,10294.2,520.272
-9.987,1.00091,10294.2,520.287
-9.98718,1.00091,10294.2,520.303
-9.98735,1.00091,10294.2,520.319
-9.98753,1.00091,10294.2,520.334
-9.9877,1.00091,10294.2,520.35
-9.98788,1.00091,10294.2,520.366
-9.98805,1.00091,10294.2,520.382
-9.98823,1.00091,10294.2,520.397
-9.9884,1.00091,10294.2,520.413
-9.98858,1.00091,10294.2,520.429
-9.98875,1.00091,10294.2,520.445
-9.98892,1.00091,10294.2,520.46
-9.9891,1.00091,10294.2,520.476
-9.98927,1.00091,10294.2,520.492
-9.98945,1.00091,10294.2,520.507
-9.98962,1.00091,10294.2,520.523
-9.98979,1.00091,10294.2,520.539
-9.98997,1.00091,10294.2,520.555
-9.99014,1.00091,10294.2,520.57
-9.99032,1.00092,10294.2,520.586
-9.99049,1.00092,10294.2,520.602
-9.99066,1.00092,10294.2,520.617
-9.99084,1.00092,10294.2,520.633
-9.99101,1.00092,10294.2,520.649
-9.99119,1.00092,10294.2,520.664
-9.99136,1.00092,10294.2,520.68
-9.99153,1.00092,10294.2,520.696
-9.99171,1.00092,10294.2,520.712
-9.99188,1.00092,10294.2,520.727
-9.99205,1.00092,10294.2,520.743
-9.99223,1.00092,10294.2,520.759
-9.9924,1.00092,10294.2,520.774
-9.99257,1.00092,10294.2,520.79
-9.99274,1.00092,10294.2,520.806
-9.99292,1.00092,10294.2,520.821
-9.99309,1.00092,10294.2,520.837
-9.99326,1.00092,10294.2,520.853
-9.99344,1.00092,10294.2,520.869
-9.99361,1.00092,10294.2,520.884
-9.99378,1.00092,10294.2,520.9
-9.99395,1.00092,10294.2,520.916
-9.99413,1.00092,10294.2,520.931
-9.9943,1.00093,10294.2,520.947
-9.99447,1.00093,10294.2,520.963
-9.99464,1.00093,10294.2,520.978
-9.99482,1.00093,10294.2,520.994
-9.99499,1.00093,10294.2,521.01
-9.99516,1.00093,10294.2,521.025
-9.99533,1.00093,10294.2,521.041
-9.9955,1.00093,10294.2,521.057
-9.99567,1.00093,10294.2,521.072
-9.99585,1.00093,10294.2,521.088
-9.99602,1.00093,10294.2,521.104
-9.99619,1.00093,10294.2,521.119
-9.99636,1.00093,10294.2,521.135
-9.99653,1.00093,10294.2,521.151
-9.9967,1.00093,10294.2,521.166
-9.99688,1.00093,10294.2,521.182
-9.99705,1.00093,10294.2,521.198
-9.99722,1.00093,10294.2,521.213
-9.99739,1.00093,10294.2,521.229
-9.99756,1.00093,10294.2,521.245
-9.99773,1.00093,10294.2,521.26
-9.9979,1.00094,10294.2,521.276
-9.99807,1.00094,10294.2,521.292
-9.99824,1.00094,10294.2,521.307
-9.99841,1.00094,10294.2,521.323
-9.99859,1.00094,10294.2,521.339
-9.99876,1.00094,10294.2,521.354
-9.99893,1.00094,10294.2,521.37
-9.9991,1.00094,10294.2,521.386
-9.99927,1.00094,10294.2,521.401
-9.99944,1.00094,10294.2,521.417
-9.99961,1.00094,10294.2,521.433
-9.99978,1.00094,10294.2,521.448
-9.99995,1.00094,10294.2,521.464
-10.0001,1.00094,10294.2,521.48
-10.0003,1.00094,10294.2,521.495
-10.0005,1.00094,10294.2,521.511
-10.0006,1.00094,10294.2,521.526
-10.0008,1.00094,10294.2,521.542
-10.001,1.00094,10294.2,521.558
-10.0011,1.00094,10294.2,521.573
-10.0013,1.00095,10294.2,521.589
-10.0015,1.00095,10294.2,521.605
-10.0016,1.00095,10294.2,521.62
-10.0018,1.00095,10294.2,521.636
-10.002,1.00095,10294.2,521.652
-10.0022,1.00095,10294.2,521.667
-10.0023,1.00095,10294.2,521.683
-10.0025,1.00095,10294.2,521.699
-10.0027,1.00095,10294.2,521.714
-10.0028,1.00095,10294.2,521.73
-10.003,1.00095,10294.2,521.745
-10.0032,1.00095,10294.2,521.761
-10.0033,1.00095,10294.2,521.777
-10.0035,1.00095,10294.2,521.792
-10.0037,1.00095,10294.2,521.808
-10.0038,1.00095,10294.2,521.824
-10.004,1.00095,10294.2,521.839
-10.0042,1.00095,10294.2,521.855
-10.0043,1.00096,10294.2,521.87
-10.0045,1.00096,10294.2,521.886
-10.0047,1.00096,10294.2,521.902
-10.0048,1.00096,10294.2,521.917
-10.005,1.00096,10294.2,521.933
-10.0052,1.00096,10294.2,521.949
-10.0054,1.00096,10294.2,521.964
-10.0055,1.00096,10294.2,521.98
-10.0057,1.00096,10294.2,521.995
-10.0059,1.00096,10294.2,522.011
-10.006,1.00096,10294.2,522.027
-10.0062,1.00096,10294.2,522.042
-10.0064,1.00096,10294.2,522.058
-10.0065,1.00096,10294.2,522.073
-10.0067,1.00096,10294.2,522.089
-10.0069,1.00096,10294.2,522.105
-10.007,1.00096,10294.2,522.12
-10.0072,1.00096,10294.2,522.136
-10.0074,1.00097,10294.2,522.151
-10.0075,1.00097,10294.2,522.167
-10.0077,1.00097,10294.2,522.183
-10.0079,1.00097,10294.2,522.198
-10.008,1.00097,10294.2,522.214
-10.0082,1.00097,10294.2,522.229
-10.0084,1.00097,10294.2,522.245
-10.0085,1.00097,10294.2,522.261
-10.0087,1.00097,10294.2,522.276
-10.0089,1.00097,10294.2,522.292
-10.009,1.00097,10294.2,522.307
-10.0092,1.00097,10294.2,522.323
-10.0094,1.00097,10294.2,522.339
-10.0095,1.00097,10294.2,522.354
-10.0097,1.00097,10294.2,522.37
-10.0098,1.00097,10294.2,522.385
-10.01,1.00097,10294.2,522.401
-10.0102,1.00097,10294.2,522.417
-10.0103,1.00097,10294.2,522.432
-10.0105,1.00097,10294.2,522.448
-10.0107,1.00098,10294.2,522.463
-10.0108,1.00098,10294.2,522.479
-10.011,1.00098,10294.2,522.494
-10.0112,1.00098,10294.2,522.51
-10.0113,1.00098,10294.2,522.526
-10.0115,1.00098,10294.2,522.541
-10.0117,1.00098,10294.2,522.557
-10.0118,1.00098,10294.2,522.572
-10.012,1.00098,10294.2,522.588
-10.0122,1.00098,10294.2,522.603
-10.0123,1.00098,10294.2,522.619
-10.0125,1.00098,10294.2,522.635
-10.0127,1.00098,10294.2,522.65
-10.0128,1.00098,10294.2,522.666
-10.013,1.00098,10294.2,522.681
-10.0131,1.00098,10294.2,522.697
-10.0133,1.00098,10294.2,522.712
-10.0135,1.00098,10294.2,522.728
-10.0136,1.00098,10294.2,522.744
-10.0138,1.00098,10294.2,522.759
-10.014,1.00099,10294.2,522.775
-10.0141,1.00099,10294.2,522.79
-10.0143,1.00099,10294.2,522.806
-10.0145,1.00099,10294.2,522.821
-10.0146,1.00099,10294.2,522.837
-10.0148,1.00099,10294.2,522.852
-10.0149,1.00099,10294.2,522.868
-10.0151,1.00099,10294.2,522.884
-10.0153,1.00099,10294.2,522.899
-10.0154,1.00099,10294.2,522.915
-10.0156,1.00099,10294.2,522.93
-10.0158,1.00099,10294.2,522.946
-10.0159,1.00099,10294.2,522.961
-10.0161,1.00099,10294.2,522.977
-10.0162,1.00099,10294.2,522.992
-10.0164,1.00099,10294.2,523.008
-10.0166,1.00099,10294.2,523.024
-10.0167,1.00099,10294.2,523.039
-10.0169,1.00099,10294.2,523.055
-10.0171,1.00099,10294.2,523.07
-10.0172,1.00099,10294.2,523.086
-10.0174,1.00099,10294.2,523.101
-10.0175,1.001,10294.2,523.117
-10.0177,1.001,10294.2,523.132
-10.0179,1.001,10294.2,523.148
-10.018,1.001,10294.2,523.163
-10.0182,1.001,10294.2,523.179
-10.0183,1.001,10294.2,523.194
-10.0185,1.001,10294.2,523.21
-10.0187,1.001,10294.2,523.226
-10.0188,1.001,10294.2,523.241
-10.019,1.001,10294.2,523.257
-10.0191,1.001,10294.2,523.272
-10.0193,1.001,10294.2,523.288
-10.0195,1.001,10294.2,523.303
-10.0196,1.001,10294.2,523.319
-10.0198,1.001,10294.2,523.334
-10.02,1.001,10294.2,523.35
-10.0201,1.001,10294.2,523.365
-10.0203,1.001,10294.2,523.381
-10.0204,1.001,10294.2,523.396
-10.0206,1.001,10294.2,523.412
-10.0208,1.001,10294.2,523.427
-10.0209,1.001,10294.2,523.443
-10.0211,1.001,10294.2,523.458
-10.0212,1.00101,10294.2,523.474
-10.0214,1.00101,10294.2,523.489
-10.0215,1.00101,10294.2,523.505
-10.0217,1.00101,10294.2,523.52
-10.0219,1.00101,10294.2,523.536
-10.022,1.00101,10294.2,523.551
-10.0222,1.00101,10294.2,523.567
-10.0223,1.00101,10294.2,523.582
-10.0225,1.00101,10294.2,523.598
-10.0227,1.00101,10294.2,523.613
-10.0228,1.00101,10294.2,523.629
-10.023,1.00101,10294.2,523.644
-10.0231,1.00101,10294.2,523.66
-10.0233,1.00101,10294.2,523.675
-10.0235,1.00101,10294.2,523.691
-10.0236,1.00101,10294.2,523.706
-10.0238,1.00101,10294.2,523.722
-10.0239,1.00101,10294.2,523.737
-10.0241,1.00101,10294.2,523.753
-10.0242,1.00101,10294.2,523.768
-10.0244,1.00101,10294.2,523.784
-10.0246,1.00101,10294.2,523.799
-10.0247,1.00102,10294.2,523.815
-10.0249,1.00102,10294.2,523.83
-10.025,1.00102,10294.2,523.846
-10.0252,1.00102,10294.2,523.861
-10.0253,1.00102,10294.2,523.877
-10.0255,1.00102,10294.2,523.892
-10.0257,1.00102,10294.2,523.908
-10.0258,1.00102,10294.2,523.923
-10.026,1.00102,10294.2,523.939
-10.0261,1.00102,10294.2,523.954
-10.0263,1.00102,10294.2,523.97
-10.0264,1.00102,10294.2,523.985
-10.0266,1.00102,10294.2,524.001
-10.0268,1.00102,10294.2,524.016
-10.0269,1.00102,10294.2,524.032
-10.0271,1.00102,10294.2,524.047
-10.0272,1.00102,10294.2,524.063
-10.0274,1.00102,10294.2,524.078
-10.0275,1.00102,10294.2,524.094
-10.0277,1.00102,10294.2,524.109
-10.0278,1.00102,10294.2,524.125
-10.028,1.00102,10294.2,524.14
-10.0282,1.00102,10294.2,524.155
-10.0283,1.00102,10294.2,524.171
-10.0285,1.00102,10294.2,524.186
-10.0286,1.00103,10294.2,524.202
-10.0288,1.00103,10294.2,524.217
-10.0289,1.00103,10294.2,524.233
-10.0291,1.00103,10294.2,524.248
-10.0292,1.00103,10294.2,524.264
-10.0294,1.00103,10294.2,524.279
-10.0296,1.00103,10294.2,524.295
-10.0297,1.00103,10294.2,524.31
-10.0299,1.00103,10294.2,524.326
-10.03,1.00103,10294.2,524.341
-10.0302,1.00103,10294.2,524.356
-10.0303,1.00103,10294.2,524.372
-10.0305,1.00103,10294.2,524.387
-10.0306,1.00103,10294.2,524.403
-10.0308,1.00103,10294.2,524.418
-10.0309,1.00103,10294.2,524.434
-10.0311,1.00103,10294.2,524.449
-10.0312,1.00103,10294.2,524.465
-10.0314,1.00103,10294.2,524.48
-10.0316,1.00103,10294.2,524.495
-10.0317,1.00103,10294.2,524.511
-10.0319,1.00103,10294.2,524.526
-10.032,1.00103,10294.2,524.542
-10.0322,1.00103,10294.2,524.557
-10.0323,1.00103,10294.2,524.573
-10.0325,1.00103,10294.2,524.588
-10.0326,1.00104,10294.2,524.604
-10.0328,1.00104,10294.2,524.619
-10.0329,1.00104,10294.2,524.634
-10.0331,1.00104,10294.2,524.65
-10.0332,1.00104,10294.2,524.665
-10.0334,1.00104,10294.2,524.681
-10.0335,1.00104,10294.2,524.696
-10.0337,1.00104,10294.2,524.712
-10.0338,1.00104,10294.2,524.727
-10.034,1.00104,10294.2,524.742
-10.0341,1.00104,10294.2,524.758
-10.0343,1.00104,10294.2,524.773
-10.0345,1.00104,10294.2,524.789
-10.0346,1.00104,10294.2,524.804
-10.0348,1.00104,10294.2,524.82
-10.0349,1.00104,10294.2,524.835
-10.0351,1.00104,10294.2,524.85
-10.0352,1.00104,10294.2,524.866
-10.0354,1.00104,10294.2,524.881
-10.0355,1.00104,10294.2,524.897
-10.0357,1.00104,10294.2,524.912
-10.0358,1.00104,10294.2,524.927
-10.036,1.00104,10294.2,524.943
-10.0361,1.00104,10294.2,524.958
-10.0363,1.00104,10294.2,524.974
-10.0364,1.00104,10294.2,524.989
-10.0366,1.00104,10294.2,525.005
-10.0367,1.00105,10294.2,525.02
-10.0369,1.00105,10294.2,525.035
-10.037,1.00105,10294.2,525.051
-10.0372,1.00105,10294.2,525.066
-10.0373,1.00105,10294.2,525.082
-10.0375,1.00105,10294.2,525.097
-10.0376,1.00105,10294.2,525.112
-10.0378,1.00105,10294.2,525.128
-10.0379,1.00105,10294.2,525.143
-10.0381,1.00105,10294.2,525.159
-10.0382,1.00105,10294.2,525.174
-10.0384,1.00105,10294.2,525.189
-10.0385,1.00105,10294.2,525.205
-10.0386,1.00105,10294.2,525.22
-10.0388,1.00105,10294.2,525.236
-10.0389,1.00105,10294.2,525.251
-10.0391,1.00105,10294.2,525.266
-10.0392,1.00105,10294.2,525.282
-10.0394,1.00105,10294.2,525.297
-10.0395,1.00105,10294.2,525.313
-10.0397,1.00105,10294.2,525.328
-10.0398,1.00105,10294.2,525.343
-10.04,1.00105,10294.2,525.359
-10.0401,1.00105,10294.2,525.374
-10.0403,1.00105,10294.2,525.389
-10.0404,1.00105,10294.2,525.405
-10.0406,1.00105,10294.2,525.42
-10.0407,1.00105,10294.2,525.436
-10.0409,1.00105,10294.2,525.451
-10.041,1.00105,10294.2,525.466
-10.0412,1.00106,10294.2,525.482
-10.0413,1.00106,10294.2,525.497
-10.0415,1.00106,10294.2,525.512
-10.0416,1.00106,10294.2,525.528
-10.0417,1.00106,10294.2,525.543
-10.0419,1.00106,10294.2,525.559
-10.042,1.00106,10294.2,525.574
-10.0422,1.00106,10294.2,525.589
-10.0423,1.00106,10294.2,525.605
-10.0425,1.00106,10294.2,525.62
-10.0426,1.00106,10294.2,525.635
-10.0428,1.00106,10294.2,525.651
-10.0429,1.00106,10294.2,525.666
-10.0431,1.00106,10294.2,525.682
-10.0432,1.00106,10294.2,525.697
-10.0433,1.00106,10294.2,525.712
-10.0435,1.00106,10294.2,525.728
-10.0436,1.00106,10294.2,525.743
-10.0438,1.00106,10294.2,525.758
-10.0439,1.00106,10294.2,525.774
-10.0441,1.00106,10294.2,525.789
-10.0442,1.00106,10294.2,525.804
-10.0444,1.00106,10294.2,525.82
-10.0445,1.00106,10294.2,525.835
-10.0447,1.00106,10294.2,525.85
-10.0448,1.00106,10294.2,525.866
-10.0449,1.00106,10294.2,525.881
-10.0451,1.00106,10294.2,525.897
-10.0452,1.00106,10294.2,525.912
-10.0454,1.00106,10294.2,525.927
-10.0455,1.00107,10294.2,525.943
-10.0457,1.00107,10294.2,525.958
-10.0458,1.00107,10294.2,525.973
-10.0459,1.00107,10294.2,525.989
-10.0461,1.00107,10294.2,526.004
-10.0462,1.00107,10294.2,526.019
-10.0464,1.00107,10294.2,526.035
-10.0465,1.00107,10294.2,526.05
-10.0467,1.00107,10294.2,526.065
-10.0468,1.00107,10294.2,526.081
-10.0469,1.00107,10294.2,526.096
-10.0471,1.00107,10294.2,526.111
-10.0472,1.00107,10294.2,526.127
-10.0474,1.00107,10294.2,526.142
-10.0475,1.00107,10294.2,526.157
-10.0477,1.00107,10294.2,526.173
-10.0478,1.00107,10294.2,526.188
-10.0479,1.00107,10294.2,526.203
-10.0481,1.00107,10294.2,526.219
-10.0482,1.00107,10294.2,526.234
-10.0484,1.00107,10294.2,526.249
-10.0485,1.00107,10294.2,526.265
-10.0486,1.00107,10294.2,526.28
-10.0488,1.00107,10294.2,526.295
-10.0489,1.00107,10294.2,526.311
-10.0491,1.00107,10294.2,526.326
-10.0492,1.00107,10294.2,526.341
-10.0493,1.00107,10294.2,526.356
-10.0495,1.00107,10294.2,526.372
-10.0496,1.00107,10294.2,526.387
-10.0498,1.00107,10294.2,526.402
-10.0499,1.00107,10294.2,526.418
-10.0501,1.00107,10294.2,526.433
-10.0502,1.00108,10294.2,526.448
-10.0503,1.00108,10294.2,526.464
-10.0505,1.00108,10294.2,526.479
-10.0506,1.00108,10294.2,526.494
-10.0507,1.00108,10294.2,526.51
-10.0509,1.00108,10294.2,526.525
-10.051,1.00108,10294.2,526.54
-10.0512,1.00108,10294.2,526.555
-10.0513,1.00108,10294.2,526.571
-10.0514,1.00108,10294.2,526.586
-10.0516,1.00108,10294.2,526.601
-10.0517,1.00108,10294.2,526.617
-10.0519,1.00108,10294.2,526.632
-10.052,1.00108,10294.2,526.647
-10.0521,1.00108,10294.2,526.663
-10.0523,1.00108,10294.2,526.678
-10.0524,1.00108,10294.2,526.693
-10.0526,1.00108,10294.2,526.708
-10.0527,1.00108,10294.2,526.724
-10.0528,1.00108,10294.2,526.739
-10.053,1.00108,10294.2,526.754
-10.0531,1.00108,10294.2,526.77
-10.0532,1.00108,10294.2,526.785
-10.0534,1.00108,10294.2,526.8
-10.0535,1.00108,10294.2,526.815
-10.0537,1.00108,10294.2,526.831
-10.0538,1.00108,10294.2,526.846
-10.0539,1.00108,10294.2,526.861
-10.0541,1.00108,10294.2,526.877
-10.0542,1.00108,10294.2,526.892
-10.0543,1.00108,10294.2,526.907
-10.0545,1.00108,10294.2,526.922
-10.0546,1.00108,10294.2,526.938
-10.0547,1.00108,10294.2,526.953
-10.0549,1.00108,10294.2,526.968
-10.055,1.00109,10294.2,526.984
-10.0552,1.00109,10294.2,526.999
-10.0553,1.00109,10294.2,527.014
-10.0554,1.00109,10294.2,527.029
-10.0556,1.00109,10294.2,527.045
-10.0557,1.00109,10294.2,527.06
-10.0558,1.00109,10294.2,527.075
-10.056,1.00109,10294.2,527.09
-10.0561,1.00109,10294.2,527.106
-10.0562,1.00109,10294.2,527.121
-10.0564,1.00109,10294.2,527.136
-10.0565,1.00109,10294.2,527.151
-10.0566,1.00109,10294.2,527.167
-10.0568,1.00109,10294.2,527.182
-10.0569,1.00109,10294.2,527.197
-10.057,1.00109,10294.2,527.213
-10.0572,1.00109,10294.2,527.228
-10.0573,1.00109,10294.2,527.243
-10.0574,1.00109,10294.2,527.258
-10.0576,1.00109,10294.2,527.274
-10.0577,1.00109,10294.2,527.289
-10.0578,1.00109,10294.2,527.304
-10.058,1.00109,10294.2,527.319
-10.0581,1.00109,10294.2,527.335
-10.0582,1.00109,10294.2,527.35
-10.0584,1.00109,10294.2,527.365
-10.0585,1.00109,10294.2,527.38
-10.0586,1.00109,10294.2,527.396
-10.0588,1.00109,10294.2,527.411
-10.0589,1.00109,10294.2,527.426
-10.059,1.00109,10294.2,527.441
-10.0592,1.00109,10294.2,527.456
-10.0593,1.00109,10294.2,527.472
-10.0594,1.00109,10294.2,527.487
-10.0596,1.00109,10294.2,527.502
-10.0597,1.00109,10294.2,527.517
-10.0598,1.00109,10294.2,527.533
-10.06,1.0011,10294.2,527.548
-10.0601,1.0011,10294.2,527.563
-10.0602,1.0011,10294.2,527.578
-10.0604,1.0011,10294.2,527.594
-10.0605,1.0011,10294.2,527.609
-10.0606,1.0011,10294.2,527.624
-10.0608,1.0011,10294.2,527.639
-10.0609,1.0011,10294.2,527.655
-10.061,1.0011,10294.2,527.67
-10.0611,1.0011,10294.2,527.685
-10.0613,1.0011,10294.2,527.7
-10.0614,1.0011,10294.2,527.715
-10.0615,1.0011,10294.2,527.731
-10.0617,1.0011,10294.2,527.746
-10.0618,1.0011,10294.2,527.761
-10.0619,1.0011,10294.2,527.776
-10.0621,1.0011,10294.2,527.792
-10.0622,1.0011,10294.2,527.807
-10.0623,1.0011,10294.2,527.822
-10.0624,1.0011,10294.2,527.837
-10.0626,1.0011,10294.2,527.852
-10.0627,1.0011,10294.2,527.868
-10.0628,1.0011,10294.2,527.883
-10.063,1.0011,10294.2,527.898
-10.0631,1.0011,10294.2,527.913
-10.0632,1.0011,10294.2,527.928
-10.0633,1.0011,10294.2,527.944
-10.0635,1.0011,10294.2,527.959
-10.0636,1.0011,10294.2,527.974
-10.0637,1.0011,10294.2,527.989
-10.0639,1.0011,10294.2,528.004
-10.064,1.0011,10294.2,528.02
-10.0641,1.0011,10294.2,528.035
-10.0642,1.0011,10294.2,528.05
-10.0644,1.0011,10294.2,528.065
-10.0645,1.0011,10294.2,528.08
-10.0646,1.0011,10294.2,528.096
-10.0648,1.0011,10294.2,528.111
-10.0649,1.0011,10294.2,528.126
-10.065,1.00111,10294.2,528.141
-10.0651,1.00111,10294.2,528.156
-10.0653,1.00111,10294.2,528.172
-10.0654,1.00111,10294.2,528.187
-10.0655,1.00111,10294.2,528.202
-10.0656,1.00111,10294.2,528.217
-10.0658,1.00111,10294.2,528.232
-10.0659,1.00111,10294.2,528.248
-10.066,1.00111,10294.2,528.263
-10.0661,1.00111,10294.2,528.278
-10.0663,1.00111,10294.2,528.293
-10.0664,1.00111,10294.2,528.308
-10.0665,1.00111,10294.2,528.323
-10.0666,1.00111,10294.2,528.339
-10.0668,1.00111,10294.2,528.354
-10.0669,1.00111,10294.2,528.369
-10.067,1.00111,10294.2,528.384
-10.0671,1.00111,10294.2,528.399
-10.0673,1.00111,10294.2,528.414
-10.0674,1.00111,10294.2,528.43
-10.0675,1.00111,10294.2,528.445
-10.0676,1.00111,10294.2,528.46
-10.0678,1.00111,10294.2,528.475
-10.0679,1.00111,10294.2,528.49
-10.068,1.00111,10294.2,528.506
-10.0681,1.00111,10294.2,528.521
-10.0683,1.00111,10294.2,528.536
-10.0684,1.00111,10294.2,528.551
-10.0685,1.00111,10294.2,528.566
-10.0686,1.00111,10294.2,528.581
-10.0688,1.00111,10294.2,528.596
-10.0689,1.00111,10294.2,528.612
-10.069,1.00111,10294.2,528.627
-10.0691,1.00111,10294.2,528.642
-10.0693,1.00111,10294.2,528.657
-10.0694,1.00111,10294.2,528.672
-10.0695,1.00111,10294.2,528.687
-10.0696,1.00111,10294.2,528.703
-10.0697,1.00111,10294.2,528.718
-10.0699,1.00111,10294.2,528.733
-10.07,1.00111,10294.2,528.748
-10.0701,1.00111,10294.2,528.763
-10.0702,1.00112,10294.2,528.778
-10.0704,1.00112,10294.2,528.793
-10.0705,1.00112,10294.2,528.809
-10.0706,1.00112,10294.2,528.824
-10.0707,1.00112,10294.2,528.839
-10.0708,1.00112,10294.2,528.854
-10.071,1.00112,10294.2,528.869
-10.0711,1.00112,10294.2,528.884
-10.0712,1.00112,10294.2,528.899
-10.0713,1.00112,10294.2,528.915
-10.0714,1.00112,10294.2,528.93
-10.0716,1.00112,10294.2,528.945
-10.0717,1.00112,10294.2,528.96
-10.0718,1.00112,10294.2,528.975
-10.0719,1.00112,10294.2,528.99
-10.072,1.00112,10294.2,529.005
-10.0722,1.00112,10294.2,529.021
-10.0723,1.00112,10294.2,529.036
-10.0724,1.00112,10294.2,529.051
-10.0725,1.00112,10294.2,529.066
-10.0726,1.00112,10294.2,529.081
-10.0728,1.00112,10294.2,529.096
-10.0729,1.00112,10294.2,529.111
-10.073,1.00112,10294.2,529.126
-10.0731,1.00112,10294.2,529.142
-10.0732,1.00112,10294.2,529.157
-10.0734,1.00112,10294.2,529.172
-10.0735,1.00112,10294.2,529.187
-10.0736,1.00112,10294.2,529.202
-10.0737,1.00112,10294.2,529.217
-10.0738,1.00112,10294.2,529.232
-10.0739,1.00112,10294.2,529.247
-10.0741,1.00112,10294.2,529.263
-10.0742,1.00112,10294.2,529.278
-10.0743,1.00112,10294.2,529.293
-10.0744,1.00112,10294.2,529.308
-10.0745,1.00112,10294.2,529.323
-10.0746,1.00112,10294.2,529.338
-10.0748,1.00112,10294.2,529.353
-10.0749,1.00112,10294.2,529.368
-10.075,1.00112,10294.2,529.383
-10.0751,1.00112,10294.2,529.398
-10.0752,1.00112,10294.2,529.414
-10.0753,1.00113,10294.2,529.429
-10.0755,1.00113,10294.2,529.444
-10.0756,1.00113,10294.2,529.459
-10.0757,1.00113,10294.2,529.474
-10.0758,1.00113,10294.2,529.489
-10.0759,1.00113,10294.2,529.504
-10.076,1.00113,10294.2,529.519
-10.0762,1.00113,10294.2,529.534
-10.0763,1.00113,10294.2,529.549
-10.0764,1.00113,10294.2,529.565
-10.0765,1.00113,10294.2,529.58
-10.0766,1.00113,10294.2,529.595
-10.0767,1.00113,10294.2,529.61
-10.0768,1.00113,10294.2,529.625
-10.077,1.00113,10294.2,529.64
-10.0771,1.00113,10294.2,529.655
-10.0772,1.00113,10294.2,529.67
-10.0773,1.00113,10294.2,529.685
-10.0774,1.00113,10294.2,529.7
-10.0775,1.00113,10294.2,529.715
-10.0776,1.00113,10294.2,529.731
-10.0778,1.00113,10294.2,529.746
-10.0779,1.00113,10294.2,529.761
-10.078,1.00113,10294.2,529.776
-10.0781,1.00113,10294.2,529.791
-10.0782,1.00113,10294.2,529.806
-10.0783,1.00113,10294.2,529.821
-10.0784,1.00113,10294.2,529.836
-10.0786,1.00113,10294.2,529.851
-10.0787,1.00113,10294.2,529.866
-10.0788,1.00113,10294.2,529.881
-10.0789,1.00113,10294.2,529.896
-10.079,1.00113,10294.2,529.911
-10.0791,1.00113,10294.2,529.926
-10.0792,1.00113,10294.2,529.942
-10.0793,1.00113,10294.2,529.957
-10.0795,1.00113,10294.2,529.972
-10.0796,1.00113,10294.2,529.987
-10.0797,1.00113,10294.2,530.002
-10.0798,1.00113,10294.2,530.017
-10.0799,1.00113,10294.2,530.032
-10.08,1.00113,10294.2,530.047
-10.0801,1.00113,10294.2,530.062
-10.0802,1.00113,10294.2,530.077
-10.0803,1.00113,10294.2,530.092
-10.0805,1.00114,10294.2,530.107
-10.0806,1.00114,10294.2,530.122
-10.0807,1.00114,10294.2,530.137
-10.0808,1.00114,10294.2,530.152
-10.0809,1.00114,10294.2,530.167
-10.081,1.00114,10294.2,530.182
-10.0811,1.00114,10294.2,530.197
-10.0812,1.00114,10294.2,530.213
-10.0813,1.00114,10294.2,530.228
-10.0814,1.00114,10294.2,530.243
-10.0815,1.00114,10294.2,530.258
-10.0817,1.00114,10294.2,530.273
-10.0818,1.00114,10294.2,530.288
-10.0819,1.00114,10294.2,530.303
-10.082,1.00114,10294.2,530.318
-10.0821,1.00114,10294.2,530.333
-10.0822,1.00114,10294.2,530.348
-10.0823,1.00114,10294.2,530.363
-10.0824,1.00114,10294.2,530.378
-10.0825,1.00114,10294.2,530.393
-10.0826,1.00114,10294.2,530.408
-10.0827,1.00114,10294.2,530.423
-10.0829,1.00114,10294.2,530.438
-10.083,1.00114,10294.2,530.453
-10.0831,1.00114,10294.2,530.468
-10.0832,1.00114,10294.2,530.483
-10.0833,1.00114,10294.2,530.498
-10.0834,1.00114,10294.2,530.513
-10.0835,1.00114,10294.2,530.528
-10.0836,1.00114,10294.2,530.543
-10.0837,1.00114,10294.2,530.558
-10.0838,1.00114,10294.2,530.573
-10.0839,1.00114,10294.2,530.588
-10.084,1.00114,10294.2,530.603
