时间戳,本机经度,本机纬度,本机高度,本机航向角,本机俯仰角,本机滚转角,本机速度X轴,本机速度Y轴,本机速度Z轴,体轴滚转角速度,体轴俯仰角速度,体轴偏航角速度,本机马赫数,本机剩余弹量,本机耗油率,左升降舵位置,右升降舵位置,左副翼位置,右副翼位置,方向舵位置,迎角,侧滑角,法向过载,燃油消耗,油门位置
559.784411,-0.155367,0.191531,6096,-41.934463,0,0,360,0,0,0,0,-0.000007,1.120579,4,1.481229,0,0,0,0,-0.000001,-0.036222,-0.036222,-0.036222,-0.036222,-0.036222
559.883369,-0.155581,0.191771,6096,-41.934463,0,0,360,0,0,0,0,-0.000007,1.120579,4,1.48152,0,0,0,0,-0.000001,-0.035792,-0.035792,-0.035792,-0.035792,-0.035792
560,-0.155834,0.192053,6096,-41.934464,0,0,360,0,0,0,0,-0.000007,1.120579,4,1.481859,0,0,0,0,-0.000001,-0.035026,-0.035026,-0.035026,-0.035026,-0.035026
560.1,-0.15605,0.192296,6096,-41.934465,0,0,360,0,0,0,0,-0.000007,1.120579,4,1.482358,0,0,0,0,-0.000001,-0.034089,-0.034089,-0.034089,-0.034089,-0.034089
560.2,-0.156266,0.192538,6096,-41.934466,0,0,360,0,0,0,0,-0.000007,1.120579,4,1.482748,0,0,0,0,-0.000001,-0.033304,-0.033304,-0.033304,-0.033304,-0.033304
560.3,-0.156483,0.192781,6096,-41.934466,0,0,360,0,0,0,0,-0.000007,1.120579,4,1.483138,0,0,0,0,-0.000001,-0.032679,-0.032679,-0.032679,-0.032679,-0.032679
560.4,-0.156699,0.193023,6096,-41.934467,0,0,360,0,0,0,0,-0.000007,1.120579,4,1.483527,0,0,0,0,-0.000001,-0.031985,-0.031985,-0.031985,-0.031985,-0.031985
560.5,-0.156915,0.193265,6096,-41.934468,0,0,360,0,0,0,0,-0.000007,1.120579,4,1.483917,0,0,0,0,-0.000001,-0.031368,-0.031368,-0.031368,-0.031368,-0.031368
560.6,-0.157132,0.193508,6096,-41.934469,0,0,360,0,0,0,0,-0.000007,1.120579,4,1.484306,0,0,0,0,-0.000001,-0.030673,-0.030673,-0.030673,-0.030673,-0.030673
560.7,-0.157348,0.19375,6096,-41.934469,0,0,360,0,0,0,0,-0.000007,1.120579,4,1.484695,0,0,0,0,-0.000001,-0.030157,-0.030157,-0.030157,-0.030157,-0.030157
560.75,-0.157456,0.193871,6096,-41.93447,0,0,360,0,0,0,0,-0.000007,1.120579,4,1.485217,0,0,0,0,-0.000001,-0.029756,-0.029756,-0.029756,-0.029756,-0.029756
560.8,-0.157564,0.193993,6096,-41.93447,0,0,360,0,0,0,0,-0.000007,1.120579,4,1.485411,0,0,0,0,-0.000001,-0.029083,-0.029083,-0.029083,-0.029083,-0.029083
560.9,-0.15778,0.194235,6096,-41.934471,0,0,360,0,0,0,0,-0.000007,1.120579,4,1.485473,0,0,0,0,-0.000001,-0.028607,-0.028607,-0.028607,-0.028607,-0.028607
560.982563,-0.157959,0.194435,6096,-41.934471,0,0,360,0,0,0,0,-0.000007,1.120579,4,1.485908,0,0,0,0,-0.000001,-0.028177,-0.028177,-0.028177,-0.028177,-0.028177
561.1,-0.158213,0.19472,6096,-41.934472,0,0,360,0,0,0,0,-0.000006,1.120579,4,1.486137,0,0,0,0,-0.000001,-0.02763,-0.02763,-0.02763,-0.02763,-0.02763
561.2,-0.158429,0.194962,6096,-41.934473,0,0,360,0,0,0,0,-0.000007,1.120579,4,1.486639,0,0,0,0,-0.000001,-0.02766,-0.02766,-0.02766,-0.02766,-0.02766
561.3,-0.158646,0.195205,6096,-41.934474,0,0,360,0,0,0,0,-0.000007,1.120579,4,1.487027,0,0,0,0,-0.000001,-0.028098,-0.028098,-0.028098,-0.028098,-0.028098
561.4,-0.158862,0.195447,6096,-41.934474,0,0,360,0,0,0,0,-0.000007,1.120579,4,1.487416,0,0,0,0,-0.000001,-0.028301,-0.028301,-0.028301,-0.028301,-0.028301
561.5,-0.159078,0.195689,6096,-41.934475,0,0,360,0,0,0,0,-0.000007,1.120579,4,1.487804,0,0,0,0,-0.000001,-0.028066,-0.028066,-0.028066,-0.028066,-0.028066
561.6,-0.159295,0.195932,6096,-41.934476,0,0,360,0,0,0,0,-0.000007,1.120579,4,1.488192,0,0,0,0,-0.000001,-0.027483,-0.027483,-0.027483,-0.027483,-0.027483
561.666607,-0.159439,0.196093,6096,-41.934476,0,0,360,0,0,0,0,-0.000007,1.120579,4,1.488668,0,0,0,0,-0.000001,-0.026987,-0.026987,-0.026987,-0.026987,-0.026987
561.78441,-0.159693,0.196379,6096,-41.934477,0,0,360,0,0,0,0,-0.000007,1.120579,4,1.48879,0,0,0,0,-0.000001,-0.026595,-0.026595,-0.026595,-0.026595,-0.026595
561.883369,-0.159907,0.196619,6096,-41.934478,0,0,360,0,0,0,0,-0.000007,1.120579,4,1.489297,0,0,0,0,-0.000001,-0.026255,-0.026255,-0.026255,-0.026255,-0.026255
562,-0.16016,0.196901,6096,-41.934479,0,0,360,0,0,0,0,-0.000007,1.120579,4,1.489634,0,0,0,0,-0.000001,-0.025883,-0.025883,-0.025883,-0.025883,-0.025883
562.1,-0.160376,0.197144,6096,-41.934479,0,0,360,0,0,0,0,-0.000008,1.120579,4,1.490129,0,0,0,0,-0.000001,-0.025454,-0.025454,-0.025454,-0.025454,-0.025454
562.2,-0.160592,0.197386,6096,-41.93448,0,0,360,0,0,0,0,-0.000007,1.120579,4,1.490516,0,0,0,0,-0.000001,-0.025001,-0.025001,-0.025001,-0.025001,-0.025001
562.3,-0.160809,0.197629,6096,-41.934481,0,0,360,0,0,0,0,-0.000007,1.120579,4,1.490903,0,0,0,0,-0.000001,-0.024643,-0.024643,-0.024643,-0.024643,-0.024643
562.4,-0.161025,0.197871,6096,-41.934482,0,0,360,0,0,0,0,-0.000007,1.120579,4,1.49129,0,0,0,0,-0.000001,-0.024281,-0.024281,-0.024281,-0.024281,-0.024281
562.5,-0.161241,0.198113,6096,-41.934482,0,0,360,0,0,0,0,-0.000007,1.120579,4,1.491677,0,0,0,0,-0.000001,-0.024859,-0.024859,-0.024859,-0.024859,-0.024859
562.6,-0.161458,0.198356,6096,-41.934483,0,0,360,0,0,0,0,-0.000007,1.120579,4,1.492063,0,0,0,0,-0.000001,-0.026078,-0.026078,-0.026078,-0.026078,-0.026078
562.7,-0.161674,0.198598,6096,-41.934484,0,0,360,0,0,0,0,-0.000007,1.120579,4,1.49245,0,0,0,0,-0.000001,-0.02661,-0.02661,-0.02661,-0.02661,-0.02661
562.75,-0.161782,0.198719,6096,-41.934484,0,0,360,0,0,0,0,-0.000007,1.120579,4,1.492969,0,0,0,0,-0.000001,-0.026404,-0.026404,-0.026404,-0.026404,-0.026404
562.8,-0.16189,0.198841,6096,-41.934485,0,0,360,0,0,0,0,-0.000007,1.120579,4,1.493162,0,0,0,0,-0.000001,-0.02616,-0.02616,-0.02616,-0.02616,-0.02616
562.9,-0.162106,0.199083,6096,-41.934485,0,0,360,0,0,0,0,-0.000007,1.120579,4,1.493222,0,0,0,0,-0.000001,-0.025924,-0.025924,-0.025924,-0.025924,-0.025924
562.982563,-0.162285,0.199283,6096,-41.934486,0,0,360,0,0,0,0,-0.000007,1.120579,4,1.493655,0,0,0,0,-0.000001,-0.02584,-0.02584,-0.02584,-0.02584,-0.02584
563.1,-0.162539,0.199568,6096,-41.934487,0,0,360,0,0,0,0,-0.000006,1.120579,4,1.493881,0,0,0,0,-0.000001,-0.025684,-0.025684,-0.025684,-0.025684,-0.025684
563.2,-0.162755,0.19981,6096,-41.934488,0,0,360,0,0,0,0,-0.000007,1.120579,4,1.49438,0,0,0,0,-0.000001,-0.025403,-0.025403,-0.025403,-0.025403,-0.025403
563.3,-0.162972,0.200053,6096,-41.934488,0,0,360,0,0,0,0,-0.000007,1.120579,4,1.494766,0,0,0,0,-0.000001,-0.025245,-0.025245,-0.025245,-0.025245,-0.025245
563.4,-0.163188,0.200295,6096,-41.934489,0,0,360,0,0,0,0,-0.000008,1.120579,4,1.495151,0,0,0,0,-0.000001,-0.025055,-0.025055,-0.025055,-0.025055,-0.025055
563.5,-0.163404,0.200537,6096,-41.93449,0,0,360,0,0,0,0,-0.000008,1.120579,4,1.495536,0,0,0,0,-0.000001,-0.024768,-0.024768,-0.024768,-0.024768,-0.024768
563.6,-0.163621,0.20078,6096,-41.934491,0,0,360,0,0,0,0,-0.000008,1.120579,4,1.495922,0,0,0,0,-0.000001,-0.024453,-0.024453,-0.024453,-0.024453,-0.024453
563.7,-0.163837,0.201022,6096,-41.934491,0,0,360,0,0,0,0,-0.000008,1.120579,4,1.496307,0,0,0,0,-0.000001,-0.024892,-0.024892,-0.024892,-0.024892,-0.024892
563.78441,-0.164019,0.201227,6096,-41.934492,0,0,360,0,0,0,0,-0.000008,1.120579,4,1.496733,0,0,0,0,-0.000001,-0.025575,-0.025575,-0.025575,-0.025575,-0.025575
563.883369,-0.164233,0.201467,6096,-41.934493,0,0,360,0,0,0,0,-0.000008,1.120579,4,1.497019,0,0,0,0,-0.000001,-0.025952,-0.025952,-0.025952,-0.025952,-0.025952
564,-0.164486,0.201749,6096,-41.934494,0,0,360,0,0,0,0,-0.000008,1.120579,4,1.497353,0,0,0,0,-0.000001,-0.025852,-0.025852,-0.025852,-0.025852,-0.025852
564.1,-0.164702,0.201992,6096,-41.934494,0,0,360,0,0,0,0,-0.000008,1.120579,4,1.497846,0,0,0,0,-0.000001,-0.025634,-0.025634,-0.025634,-0.025634,-0.025634
564.2,-0.164918,0.202234,6096,-41.934495,0,0,360,0,0,0,0,-0.000008,1.120579,4,1.49823,0,0,0,0,-0.000001,-0.025434,-0.025434,-0.025434,-0.025434,-0.025434
564.295695,-0.165125,0.202466,6096,-41.934496,0,0,360,0,0,0,0,-0.000008,1.120579,4,1.498626,0,0,0,0,-0.000001,-0.025381,-0.025381,-0.025381,-0.025381,-0.025381
564.4,-0.165351,0.202719,6096,-41.934497,0,0,360,0,0,0,0,-0.000008,1.120579,4,1.49897,0,0,0,0,-0.000001,-0.025247,-0.025247,-0.025247,-0.025247,-0.025247
564.5,-0.165567,0.202961,6096,-41.934497,0,0,360,0,0,0,0,-0.000008,1.120579,4,1.499382,0,0,0,0,-0.000001,-0.024988,-0.024988,-0.024988,-0.024988,-0.024988
564.6,-0.165784,0.203204,6096,-41.934498,0,0,360,0,0,0,0,-0.000008,1.120579,4,1.499766,0,0,0,0,-0.000001,-0.024718,-0.024718,-0.024718,-0.024718,-0.024718
564.7,-0.166,0.203446,6096,-41.934499,0,0,360,0,0,0,0,-0.000008,1.120579,4,1.50015,0,0,0,0,-0.000001,-0.02456,-0.02456,-0.02456,-0.02456,-0.02456
564.75,-0.166108,0.203567,6096,-41.934499,0,0,360,0,0,0,0,-0.000008,1.120579,4,1.500666,0,0,0,0,-0.000001,-0.02437,-0.02437,-0.02437,-0.02437,-0.02437
564.8,-0.166216,0.203689,6096,-41.9345,0,0,360,0,0,0,0,-0.000008,1.120579,4,1.500858,0,0,0,0,-0.000001,-0.024088,-0.024088,-0.024088,-0.024088,-0.024088
564.9,-0.166432,0.203931,6096,-41.9345,0,0,360,0,0,0,0,-0.000008,1.120579,4,1.500917,0,0,0,0,-0.000001,-0.026671,-0.026671,-0.026671,-0.026671,-0.026671
564.982563,-0.166611,0.204131,6096,-41.934501,0,0,360,0,0,0,0,-0.000008,1.120579,4,1.501346,0,0,0,0,-0.000001,-0.030858,-0.030858,-0.030858,-0.030858,-0.030858
565.1,-0.166865,0.204416,6096,-41.934502,0,0,360,0,0,0,0,-0.000007,1.120579,4,1.50157,0,0,0,0,-0.000001,-0.033071,-0.033071,-0.033071,-0.033071,-0.033071
565.2,-0.167081,0.204658,6096,-41.934503,0,0,360,0,0,0,0,-0.000008,1.120579,4,1.502066,0,0,0,0,-0.000001,-0.033473,-0.033473,-0.033473,-0.033473,-0.033473
565.3,-0.167298,0.204901,6096,-41.934503,0,0,360,0,0,0,0,-0.000008,1.120579,4,1.502449,0,0,0,0,-0.000001,-0.033951,-0.033951,-0.033951,-0.033951,-0.033951
565.4,-0.167514,0.205143,6096,-41.934504,0,0,360,0,0,0,0,-0.000008,1.120579,4,1.502832,0,0,0,0,-0.000001,-0.034312,-0.034312,-0.034312,-0.034312,-0.034312
565.5,-0.16773,0.205385,6096,-41.934505,0,0,360,0,0,0,0,-0.000008,1.120579,4,1.503214,0,0,0,0,-0.000001,-0.035228,-0.035228,-0.035228,-0.035228,-0.035228
565.6,-0.167947,0.205628,6096,-41.934506,0,0,360,0,0,0,0,-0.000008,1.120579,4,1.503597,0,0,0,0,-0.000001,-0.035588,-0.035588,-0.035588,-0.035588,-0.035588
565.7,-0.168163,0.20587,6096,-41.934506,0,0,360,0,0,0,0,-0.000008,1.120579,4,1.503979,0,0,0,0,-0.000001,-0.035442,-0.035442,-0.035442,-0.035442,-0.035442
565.784411,-0.168345,0.206075,6096,-41.934507,0,0,360,0,0,0,0,-0.000008,1.120579,4,1.504403,0,0,0,0,-0.000001,-0.035523,-0.035523,-0.035523,-0.035523,-0.035523
565.883369,-0.168559,0.206315,6096,-41.934508,0,0,360,0,0,0,0,-0.000008,1.120579,4,1.504687,0,0,0,0,-0.000001,-0.035683,-0.035683,-0.035683,-0.035683,-0.035683
566,-0.168812,0.206597,6096,-41.934509,0,0,360,0,0,0,0,-0.000008,1.120579,4,1.505018,0,0,0,0,-0.000001,-0.035663,-0.035663,-0.035663,-0.035663,-0.035663
566.1,-0.169028,0.20684,6096,-41.93451,0,0,360,0,0,0,0,-0.000008,1.120579,4,1.505507,0,0,0,0,-0.000001,-0.037216,-0.037216,-0.037216,-0.037216,-0.037216
566.2,-0.169244,0.207082,6096,-41.93451,0,0,360,0,0,0,0,-0.000008,1.120579,4,1.505889,0,0,0,0,-0.000001,-0.038554,-0.038554,-0.038554,-0.038554,-0.038554
566.3,-0.169461,0.207325,6096,-41.934511,0,0,360,0,0,0,0,-0.000008,1.120579,4,1.50627,0,0,0,0,-0.000001,-0.039236,-0.039236,-0.039236,-0.039236,-0.039236
566.4,-0.169677,0.207567,6096,-41.934512,0,0,360,0,0,0,0,-0.000008,1.120579,4,1.506652,0,0,0,0,-0.000001,-0.039308,-0.039308,-0.039308,-0.039308,-0.039308
566.5,-0.169893,0.207809,6096,-41.934513,0,0,360,0,0,0,0,-0.000008,1.120579,4,1.507033,0,0,0,0,-0.000001,-0.039872,-0.039872,-0.039872,-0.039872,-0.039872
566.6,-0.17011,0.208052,6096,-41.934513,0,0,360,0,0,0,0,-0.000008,1.120579,4,1.507414,0,0,0,0,-0.000001,-0.039588,-0.039588,-0.039588,-0.039588,-0.039588
566.666607,-0.170254,0.208213,6096,-41.934514,0,0,360,0,0,0,0,-0.000008,1.120579,4,1.507884,0,0,0,0,-0.000001,-0.03939,-0.03939,-0.03939,-0.03939,-0.03939
566.75,-0.170434,0.208415,6096,-41.934515,0,0,360,0,0,0,0,-0.000008,1.120579,4,1.508093,0,0,0,0,-0.000001,-0.039894,-0.039894,-0.039894,-0.039894,-0.039894
566.8,-0.170542,0.208537,6096,-41.934515,0,0,360,0,0,0,0,-0.000008,1.120579,4,1.5085,0,0,0,0,-0.000001,-0.039926,-0.039926,-0.039926,-0.039926,-0.039926
566.9,-0.170758,0.208779,6096,-41.934516,0,0,360,0,0,0,0,-0.000008,1.120579,4,1.508557,0,0,0,0,-0.000001,-0.039538,-0.039538,-0.039538,-0.039538,-0.039538
566.982563,-0.170937,0.208979,6096,-41.934516,0,0,360,0,0,0,0,-0.000008,1.120579,4,1.508984,0,0,0,0,-0.000001,-0.039224,-0.039224,-0.039224,-0.039224,-0.039224
567.1,-0.171191,0.209264,6096,-41.934517,0,0,360,0,0,0,0,-0.000007,1.120579,4,1.509205,0,0,0,0,-0.000001,-0.039386,-0.039386,-0.039386,-0.039386,-0.039386
567.2,-0.171407,0.209506,6096,-41.934518,0,0,360,0,0,0,0,-0.000008,1.120579,4,1.509698,0,0,0,0,-0.000001,-0.039243,-0.039243,-0.039243,-0.039243,-0.039243
567.25,-0.171515,0.209627,6096,-41.934518,0,0,360,0,0,0,0,-0.000008,1.120579,4,1.510211,0,0,0,0,-0.000001,-0.0388,-0.0388,-0.0388,-0.0388,-0.0388
567.3,-0.171624,0.209749,6096,-41.934519,0,0,360,0,0,0,0,-0.000008,1.120579,4,1.510402,0,0,0,0,-0.000001,-0.037739,-0.037739,-0.037739,-0.037739,-0.037739
567.4,-0.17184,0.209991,6096,-41.93452,0,0,360,0,0,0,0,-0.000008,1.120579,4,1.510458,0,0,0,0,-0.000001,-0.036323,-0.036323,-0.036323,-0.036323,-0.036323
567.5,-0.172056,0.210233,6096,-41.93452,0,0,360,0,0,0,0,-0.000008,1.120579,4,1.510838,0,0,0,0,-0.000001,-0.035255,-0.035255,-0.035255,-0.035255,-0.035255
567.6,-0.172273,0.210476,6096,-41.934521,0,0,360,0,0,0,0,-0.000008,1.120579,4,1.511218,0,0,0,0,-0.000001,-0.034611,-0.034611,-0.034611,-0.034611,-0.034611
567.7,-0.172489,0.210718,6096,-41.934522,0,0,360,0,0,0,0,-0.000008,1.120579,4,1.511598,0,0,0,0,-0.000001,-0.033881,-0.033881,-0.033881,-0.033881,-0.033881
567.784411,-0.172671,0.210923,6096,-41.934523,0,0,360,0,0,0,0,-0.000008,1.120579,4,1.512019,0,0,0,0,-0.000001,-0.033258,-0.033258,-0.033258,-0.033258,-0.033258
567.883369,-0.172885,0.211163,6096,-41.934523,0,0,360,0,0,0,0,-0.000008,1.120579,4,1.5123,0,0,0,0,-0.000001,-0.032464,-0.032464,-0.032464,-0.032464,-0.032464
568,-0.173138,0.211445,6096,-41.934524,0,0,360,0,0,0,0,-0.000008,1.120579,4,1.512629,0,0,0,0,-0.000001,-0.031894,-0.031894,-0.031894,-0.031894,-0.031894
568.1,-0.173354,0.211688,6096,-41.934525,0,0,360,0,0,0,0,-0.000008,1.120579,4,1.513115,0,0,0,0,-0.000001,-0.031415,-0.031415,-0.031415,-0.031415,-0.031415
568.2,-0.17357,0.21193,6096,-41.934526,0,0,360,0,0,0,0,-0.000008,1.120579,4,1.513494,0,0,0,0,-0.000001,-0.030725,-0.030725,-0.030725,-0.030725,-0.030725
568.3,-0.173787,0.212173,6096,-41.934527,0,0,360,0,0,0,0,-0.000008,1.120579,4,1.513873,0,0,0,0,-0.000001,-0.029938,-0.029938,-0.029938,-0.029938,-0.029938
568.4,-0.174003,0.212415,6096,-41.934528,0,0,360,0,0,0,0,-0.000008,1.120579,4,1.514252,0,0,0,0,-0.000001,-0.029283,-0.029283,-0.029283,-0.029283,-0.029283
568.5,-0.174219,0.212657,6096,-41.934528,0,0,360,0,0,0,0,-0.000008,1.120579,4,1.51463,0,0,0,0,-0.000001,-0.029531,-0.029531,-0.029531,-0.029531,-0.029531
568.6,-0.174436,0.2129,6096,-41.934529,0,0,360,0,0,0,0,-0.000008,1.120579,4,1.515009,0,0,0,0,-0.000001,-0.030229,-0.030229,-0.030229,-0.030229,-0.030229
568.7,-0.174652,0.213142,6096,-41.93453,0,0,360,0,0,0,0,-0.000008,1.120579,4,1.515387,0,0,0,0,-0.000001,-0.030511,-0.030511,-0.030511,-0.030511,-0.030511
568.75,-0.17476,0.213263,6096,-41.93453,0,0,360,0,0,0,0,-0.000008,1.120579,4,1.515898,0,0,0,0,-0.000001,-0.030387,-0.030387,-0.030387,-0.030387,-0.030387
568.8,-0.174868,0.213384,6096,-41.934531,0,0,360,0,0,0,0,-0.000008,1.120579,4,1.516087,0,0,0,0,-0.000001,-0.03007,-0.03007,-0.03007,-0.03007,-0.03007
568.9,-0.175084,0.213627,6096,-41.934532,0,0,360,0,0,0,0,-0.000008,1.120579,4,1.516143,0,0,0,0,-0.000001,-0.029718,-0.029718,-0.029718,-0.029718,-0.029718
568.982563,-0.175263,0.213827,6096,-41.934532,0,0,360,0,0,0,0,-0.000008,1.120579,4,1.516568,0,0,0,0,-0.000001,-0.029326,-0.029326,-0.029326,-0.029326,-0.029326
569.1,-0.175517,0.214112,6096,-41.934533,0,0,360,0,0,0,0,-0.000007,1.120579,4,1.516787,0,0,0,0,-0.000001,-0.028946,-0.028946,-0.028946,-0.028946,-0.028946
569.2,-0.175733,0.214354,6096,-41.934534,0,0,360,0,0,0,0,-0.000008,1.120579,4,1.517277,0,0,0,0,-0.000001,-0.028609,-0.028609,-0.028609,-0.028609,-0.028609
569.25,-0.175841,0.214475,6096,-41.934534,0,0,360,0,0,0,0,-0.000008,1.120579,4,1.517787,0,0,0,0,-0.000001,-0.028233,-0.028233,-0.028233,-0.028233,-0.028233
569.3,-0.17595,0.214596,6096,-41.934535,0,0,360,0,0,0,0,-0.000008,1.120579,4,1.517976,0,0,0,0,-0.000001,-0.027818,-0.027818,-0.027818,-0.027818,-0.027818
569.4,-0.176166,0.214839,6096,-41.934535,0,0,360,0,0,0,0,-0.000008,1.120579,4,1.518031,0,0,0,0,-0.000001,-0.027358,-0.027358,-0.027358,-0.027358,-0.027358
569.5,-0.176382,0.215081,6096,-41.934536,0,0,360,0,0,0,0,-0.000008,1.120579,4,1.518409,0,0,0,0,-0.000001,-0.026987,-0.026987,-0.026987,-0.026987,-0.026987
569.6,-0.176599,0.215324,6096,-41.934537,0,0,360,0,0,0,0,-0.000008,1.120579,4,1.518786,0,0,0,0,-0.000001,-0.026644,-0.026644,-0.026644,-0.026644,-0.026644
569.7,-0.176815,0.215566,6096,-41.934538,0,0,360,0,0,0,0,-0.000008,1.120579,4,1.519163,0,0,0,0,-0.000001,-0.028298,-0.028298,-0.028298,-0.028298,-0.028298
569.75,-0.176923,0.215687,6096,-41.934538,0,0,360,0,0,0,0,-0.000008,1.120579,4,1.519673,0,0,0,0,-0.000001,-0.031026,-0.031026,-0.031026,-0.031026,-0.031026
569.8,-0.177031,0.215808,6096,-41.934539,0,0,360,0,0,0,0,-0.000008,1.120579,4,1.519861,0,0,0,0,-0.000001,-0.032358,-0.032358,-0.032358,-0.032358,-0.032358
569.883369,-0.177211,0.216011,6096,-41.934539,0,0,360,0,0,0,0,-0.000008,1.120579,4,1.519961,0,0,0,0,-0.000001,-0.032302,-0.032302,-0.032302,-0.032302,-0.032302
570,-0.177464,0.216293,6096,-41.93454,0,0,360,0,0,0,0,-0.000008,1.120579,4,1.520186,0,0,0,0,-0.000001,-0.032733,-0.032733,-0.032733,-0.032733,-0.032733
570.1,-0.17768,0.216536,6096,-41.934541,0,0,360,0,0,0,0,-0.000008,1.120579,4,1.520669,0,0,0,0,-0.000001,-0.032824,-0.032824,-0.032824,-0.032824,-0.032824
570.2,-0.177896,0.216778,6096,-41.934542,0,0,360,0,0,0,0,-0.000008,1.120579,4,1.521046,0,0,0,0,-0.000001,-0.032554,-0.032554,-0.032554,-0.032554,-0.032554
570.3,-0.178113,0.21702,6096,-41.934543,0,0,360,0,0,0,0,-0.000008,1.120579,4,1.521422,0,0,0,0,-0.000001,-0.032826,-0.032826,-0.032826,-0.032826,-0.032826
570.4,-0.178329,0.217263,6096,-41.934544,0,0,360,0,0,0,0,-0.000008,1.120579,4,1.521798,0,0,0,0,-0.000001,-0.032816,-0.032816,-0.032816,-0.032816,-0.032816
570.5,-0.178545,0.217505,6096,-41.934544,0,0,360,0,0,0,0,-0.000008,1.120579,4,1.522174,0,0,0,0,-0.000001,-0.032527,-0.032527,-0.032527,-0.032527,-0.032527
570.6,-0.178762,0.217748,6096,-41.934545,0,0,360,0,0,0,0,-0.000008,1.120579,4,1.52255,0,0,0,0,-0.000001,-0.032345,-0.032345,-0.032345,-0.032345,-0.032345
570.7,-0.178978,0.21799,6096,-41.934546,0,0,360,0,0,0,0,-0.000008,1.120579,4,1.522925,0,0,0,0,-0.000001,-0.03218,-0.03218,-0.03218,-0.03218,-0.03218
570.75,-0.179086,0.218111,6096,-41.934546,0,0,360,0,0,0,0,-0.000008,1.120579,4,1.523434,0,0,0,0,-0.000001,-0.031958,-0.031958,-0.031958,-0.031958,-0.031958
570.8,-0.179194,0.218232,6096,-41.934547,0,0,360,0,0,0,0,-0.000008,1.120579,4,1.523622,0,0,0,0,-0.000001,-0.032903,-0.032903,-0.032903,-0.032903,-0.032903
570.9,-0.17941,0.218475,6096,-41.934548,0,0,360,0,0,0,0,-0.000008,1.120579,4,1.523676,0,0,0,0,-0.000001,-0.033897,-0.033897,-0.033897,-0.033897,-0.033897
570.982563,-0.179589,0.218675,6096,-41.934548,0,0,360,0,0,0,0,-0.000008,1.120579,4,1.524098,0,0,0,0,-0.000001,-0.034369,-0.034369,-0.034369,-0.034369,-0.034369
571.1,-0.179843,0.21896,6096,-41.934549,0,0,360,0,0,0,0,-0.000007,1.120579,4,1.524315,0,0,0,0,-0.000001,-0.034378,-0.034378,-0.034378,-0.034378,-0.034378
571.2,-0.180059,0.219202,6096,-41.93455,0,0,360,0,0,0,0,-0.000008,1.120579,4,1.524802,0,0,0,0,-0.000001,-0.034557,-0.034557,-0.034557,-0.034557,-0.034557
571.25,-0.180167,0.219323,6096,-41.93455,0,0,360,0,0,0,0,-0.000008,1.120579,4,1.52531,0,0,0,0,-0.000001,-0.034279,-0.034279,-0.034279,-0.034279,-0.034279
571.3,-0.180276,0.219444,6096,-41.934551,0,0,360,0,0,0,0,-0.000008,1.120579,4,1.525498,0,0,0,0,-0.000001,-0.034049,-0.034049,-0.034049,-0.034049,-0.034049
571.4,-0.180492,0.219687,6096,-41.934552,0,0,360,0,0,0,0,-0.000008,1.120579,4,1.525552,0,0,0,0,-0.000001,-0.034172,-0.034172,-0.034172,-0.034172,-0.034172
571.5,-0.180708,0.219929,6096,-41.934552,0,0,360,0,0,0,0,-0.000008,1.120579,4,1.525926,0,0,0,0,-0.000001,-0.034064,-0.034064,-0.034064,-0.034064,-0.034064
571.6,-0.180925,0.220172,6096,-41.934553,0,0,360,0,0,0,0,-0.000008,1.120579,4,1.526301,0,0,0,0,-0.000001,-0.033723,-0.033723,-0.033723,-0.033723,-0.033723
571.666607,-0.181069,0.220333,6096,-41.934554,0,0,360,0,0,0,0,-0.000008,1.120579,4,1.526764,0,0,0,0,-0.000001,-0.033416,-0.033416,-0.033416,-0.033416,-0.033416
571.75,-0.181249,0.220535,6096,-41.934555,0,0,360,0,0,0,0,-0.000008,1.120579,4,1.526969,0,0,0,0,-0.000001,-0.033317,-0.033317,-0.033317,-0.033317,-0.033317
571.8,-0.181357,0.220656,6096,-41.934555,0,0,360,0,0,0,0,-0.000008,1.120579,4,1.52737,0,0,0,0,-0.000001,-0.033098,-0.033098,-0.033098,-0.033098,-0.033098
571.883369,-0.181537,0.220859,6096,-41.934556,0,0,360,0,0,0,0,-0.000008,1.120579,4,1.527468,0,0,0,0,-0.000001,-0.032758,-0.032758,-0.032758,-0.032758,-0.032758
572,-0.18179,0.221141,6096,-41.934557,0,0,360,0,0,0,0,-0.000008,1.120579,4,1.527691,0,0,0,0,-0.000001,-0.032083,-0.032083,-0.032083,-0.032083,-0.032083
572.1,-0.181807,0.22116,6131.639795,-42.007521,85.5,-80.537678,-114.612445,-251.854736,-222.39195,-805.376778,855,-0.729643,1.10553,4,1.528171,342,342,-322.150711,322.150711,-0.072964,-0.031223,-0.031223,-0.031223,-0.031223,-0.031223
572.2,-0.181823,0.221179,6166.781131,-42.079465,85.5,-80.537678,-112.998185,-248.307487,-219.259669,0,0,-0.719436,1.090461,4,1.528531,0,0,0,0,-0.071944,-0.030535,-0.030535,-0.030535,-0.030535,-0.030535
572.3,-0.18184,0.221197,6201.424008,-42.150388,85.5,-80.537678,-111.383925,-244.760237,-216.127388,0,0,-0.709232,1.075371,4,1.528864,0,0,0,0,-0.070923,-0.030092,-0.030092,-0.030092,-0.030092,-0.030092
